id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,bedrooms,bathrooms,squareFootage,yearBuilt,hoa,builder
"4733-S-Texas-Ave-Apt-B,-Orlando,-FL-32839","4733 S Texas Ave Apt B, Orlando, FL 32839",4733 S Texas Ave Apt B,,Orlando,FL,32839,Orange,28.4929,-81.406822,Condo,,Inactive,155000,,2023-06-13T00:00:00.000Z,2023-07-29T00:00:00.000Z,2023-06-14T00:00:00.000Z,2023-07-28T00:00:00.000Z,46,,,,,,2.0,2.0,,1973.0,,
"5028-City-St,-Apt-2025,-Orlando,-FL-32839","5028 City St, Apt 2025, Orlando, FL 32839",5028 City St,Apt 2025,Orlando,FL,32839,Orange,28.494077,-81.411973,Condo,10890.0,Inactive,225000,,2023-07-09T00:00:00.000Z,2023-07-29T00:00:00.000Z,2023-05-04T00:00:00.000Z,2023-07-28T00:00:00.000Z,20,,,,,,2.0,2.0,979.0,1997.0,,
"4709-Raymar-Dr,-Orlando,-FL-32839","4709 Raymar Dr, Orlando, FL 32839",4709 Raymar Dr,,Orlando,FL,32839,Orange,28.495493,-81.392042,Single Family,8559.0,Inactive,399500,,2023-07-21T00:00:00.000Z,2023-07-29T00:00:00.000Z,2023-07-21T00:00:00.000Z,2023-07-28T00:00:00.000Z,8,,,,,,3.0,2.0,1436.0,1962.0,,
"1826-Blossom-Ter,-Orlando,-FL-32839","1826 Blossom Ter, Orlando, FL 32839",1826 Blossom Ter,,Orlando,FL,32839,Orange,28.478654,-81.40335,Multi-Family,13068.0,Inactive,599000,,2023-07-24T00:00:00.000Z,2023-07-29T00:00:00.000Z,2022-09-21T09:34:42.878Z,2023-07-28T00:00:00.000Z,5,,,,,,8.0,4.0,3000.0,1984.0,,
"4476-Canna-Dr,-Orlando,-FL-32839","4476 Canna Dr, Orlando, FL 32839",4476 Canna Dr,,Orlando,FL,32839,Orange,28.477376,-81.433036,Single Family,7481.0,Inactive,279800,,2023-07-26T00:00:00.000Z,2023-07-29T00:00:00.000Z,2023-07-27T00:00:00.000Z,2023-07-28T00:00:00.000Z,3,,,,,,4.0,2.0,1371.0,1971.0,,
"1902-Honour-Rd,-Apt-28,-Orlando,-FL-32839","1902 Honour Rd, Apt 28, Orlando, FL 32839",1902 Honour Rd,Apt 28,Orlando,FL,32839,Orange,28.490162,-81.404245,Condo,196891.0,Inactive,129900,,2023-06-21T00:00:00.000Z,2023-07-28T00:00:00.000Z,2023-06-22T00:00:00.000Z,2023-07-27T00:00:00.000Z,37,,,,,,2.0,1.0,761.0,1979.0,,
"5144-City-St,-Apt-221,-Orlando,-FL-32839","5144 City St, Apt 221, Orlando, FL 32839",5144 City St,Apt 221,Orlando,FL,32839,Orange,28.49204,-81.415079,Condo,9693.0,Inactive,214990,,2023-07-13T00:00:00.000Z,2023-07-27T00:00:00.000Z,2023-07-14T00:00:00.000Z,2023-07-26T00:00:00.000Z,14,,,,,,2.0,2.0,1063.0,1997.0,,
"5480-Lake-Tyner-Dr,-Orlando,-FL-32839","5480 Lake Tyner Dr, Orlando, FL 32839",5480 Lake Tyner Dr,,Orlando,FL,32839,Orange,28.481258,-81.394607,Single Family,11761.0,Inactive,238000,,2022-12-03T00:00:00.000Z,2023-07-26T00:00:00.000Z,2022-12-04T08:12:01.824Z,2023-07-25T00:00:00.000Z,235,,,,,,3.0,1.0,1063.0,1953.0,,
"1940-Lake-Atriums-Cir,-Apt-100,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 100, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 100,Orlando,FL,32839,Orange,28.489677,-81.406643,Condo,7214.0,Inactive,135000,,2023-04-28T00:00:00.000Z,2023-07-26T00:00:00.000Z,2021-08-31T08:20:57.632Z,2023-07-25T00:00:00.000Z,89,,,,,,1.0,1.0,526.0,1986.0,,
"5421-Snowflake-Ct,-Orlando,-FL-32839","5421 Snowflake Ct, Orlando, FL 32839",5421 Snowflake Ct,,Orlando,FL,32839,Orange,28.485095,-81.423352,Single Family,6187.0,Inactive,330000,,2023-05-30T00:00:00.000Z,2023-07-25T00:00:00.000Z,2022-07-08T15:35:05.112Z,2023-07-24T00:00:00.000Z,56,,,,,,2.0,2.5,1000.0,1982.0,,
"4757-S-Texas-Ave,---4757A,-Orlando,-FL-32839","4757 S Texas Ave, # 4757A, Orlando, FL 32839",4757 S Texas Ave,# 4757A,Orlando,FL,32839,Orange,28.492498,-81.405411,Condo,10454.0,Inactive,135000,,2023-07-13T00:00:00.000Z,2023-07-23T00:00:00.000Z,2023-07-14T00:00:00.000Z,2023-07-22T00:00:00.000Z,10,,,,,,2.0,2.0,976.0,1973.0,,
"2428-Lemon-Tree-Ln,-Orlando,-FL-32839","2428 Lemon Tree Ln, Orlando, FL 32839",2428 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498133,-81.41028,Condo,1082.0,Inactive,109900,,2023-05-04T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-05-06T00:00:00.000Z,2023-07-21T00:00:00.000Z,79,,,,,,2.0,2.0,976.0,1976.0,,
"3840-Seabridge-Dr,-Orlando,-FL-32839","3840 Seabridge Dr, Orlando, FL 32839",3840 Seabridge Dr,,Orlando,FL,32839,Orange,28.47679,-81.424144,Single Family,7915.0,Inactive,270000,,2023-05-30T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-05-31T00:00:00.000Z,2023-07-21T00:00:00.000Z,53,,,,,,4.0,3.0,1206.0,1964.0,,
"1904-Honour-Rd,-Apt-31,-Orlando,-FL-32839","1904 Honour Rd, Apt 31, Orlando, FL 32839",1904 Honour Rd,Apt 31,Orlando,FL,32839,Orange,28.490162,-81.404245,Condo,196891.0,Inactive,119900,,2023-06-16T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-06-17T00:00:00.000Z,2023-07-21T00:00:00.000Z,36,,,,,,2.0,1.0,650.0,1979.0,,
"4500-Judy-Ct,-Orlando,-FL-32839","4500 Judy Ct, Orlando, FL 32839",4500 Judy Ct,,Orlando,FL,32839,Orange,28.496358,-81.379819,Single Family,12197.0,Inactive,425000,,2023-07-20T00:00:00.000Z,2023-07-22T00:00:00.000Z,2023-07-21T00:00:00.000Z,2023-07-21T00:00:00.000Z,2,,,,,,4.0,2.0,1739.0,1963.0,,
"2402-Myrna-St,-Orlando,-FL-32839","2402 Myrna St, Orlando, FL 32839",2402 Myrna St,,Orlando,FL,32839,Orange,28.481313,-81.419858,Single Family,1120.0,Inactive,365000,,2023-06-13T00:00:00.000Z,2023-07-21T00:00:00.000Z,2023-06-14T00:00:00.000Z,2023-07-20T00:00:00.000Z,38,,,,,,3.0,2.0,1120.0,1984.0,,
"2015-Onaka-Dr,-Orlando,-FL-32839","2015 Onaka Dr, Orlando, FL 32839",2015 Onaka Dr,,Orlando,FL,32839,Orange,28.507473,-81.410315,Manufactured,,Inactive,48900,,2023-05-18T00:00:00.000Z,2023-07-20T00:00:00.000Z,2021-04-09T06:56:37.098Z,2023-07-19T00:00:00.000Z,63,,,,,,2.0,2.0,858.0,1970.0,,
"5012-Downing-St,---10,-Orlando,-FL-32839","5012 Downing St, # 10, Orlando, FL 32839",5012 Downing St,# 10,Orlando,FL,32839,Orange,28.490356,-81.409738,Condo,533.0,Inactive,156000,,2023-04-27T00:00:00.000Z,2023-07-15T00:00:00.000Z,2023-04-28T00:00:00.000Z,2023-07-14T00:00:00.000Z,79,,,,,,2.0,2.0,1096.0,1974.0,,
"1125-Holden-Ave,-Orlando,-FL-32839","1125 Holden Ave, Orlando, FL 32839",1125 Holden Ave,,Orlando,FL,32839,Orange,28.494715,-81.393349,Single Family,8078.0,Inactive,319000,,2023-06-11T00:00:00.000Z,2023-07-14T00:00:00.000Z,2021-09-11T15:18:48.006Z,2023-07-13T00:00:00.000Z,33,,,,,,4.0,3.0,1831.0,1960.0,,
"4606-Calendula-Dr,-Orlando,-FL-32839","4606 Calendula Dr, Orlando, FL 32839",4606 Calendula Dr,,Orlando,FL,32839,Orange,28.478872,-81.435733,Single Family,7683.0,Inactive,330000,,2023-07-09T00:00:00.000Z,2023-07-14T00:00:00.000Z,2023-07-10T00:00:00.000Z,2023-07-13T00:00:00.000Z,5,,,,,,4.0,2.0,1377.0,1972.0,,
"1816-Warringwood-Dr,---B,-Orlando,-FL-32839","1816 Warringwood Dr, # B, Orlando, FL 32839",1816 Warringwood Dr,# B,Orlando,FL,32839,Orange,28.502358,-81.408833,Condo,3427.0,Inactive,175000,,2023-06-08T00:00:00.000Z,2023-07-13T00:00:00.000Z,2023-06-09T00:00:00.000Z,2023-07-12T00:00:00.000Z,35,,,,,,3.0,2.5,1509.0,1974.0,,
"4301-W-Rio-Grande-Ave,-Orlando,-FL-32839","4301 W Rio Grande Ave, Orlando, FL 32839",4301 W Rio Grande Ave,,Orlando,FL,32839,Orange,28.499969,-81.401039,Single Family,6447.0,Inactive,369900,,2023-06-15T00:00:00.000Z,2023-07-12T00:00:00.000Z,2023-06-15T00:00:00.000Z,2023-07-11T00:00:00.000Z,27,,,,,,3.0,2.0,1332.0,2023.0,,
"319-Stimson-St,-Orlando,-FL-32839","319 Stimson St, Orlando, FL 32839",319 Stimson St,,Orlando,FL,32839,Orange,28.498796,-81.382289,Single Family,,Inactive,395000,,2023-06-23T00:00:00.000Z,2023-07-12T00:00:00.000Z,2023-06-24T00:00:00.000Z,2023-07-11T00:00:00.000Z,19,,,,,,3.0,2.0,1434.0,1961.0,,
"2519-Rose-Blvd,-Orlando,-FL-32839","2519 Rose Blvd, Orlando, FL 32839",2519 Rose Blvd,,Orlando,FL,32839,Orange,28.478092,-81.412138,Single Family,8362.0,Inactive,335000,,2023-04-13T00:00:00.000Z,2023-07-08T00:00:00.000Z,2022-08-24T09:52:12.042Z,2023-07-07T00:00:00.000Z,86,,,,,,4.0,3.0,1794.0,1986.0,,
"2526-Skan-Ct,---E,-Orlando,-FL-32839","2526 Skan Ct, # E, Orlando, FL 32839",2526 Skan Ct,# E,Orlando,FL,32839,Orange,28.500137,-81.409912,Condo,7679.0,Inactive,115000,,2023-05-25T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-03-21T00:00:00.000Z,2023-06-29T00:00:00.000Z,36,,,,,,3.0,2.0,1308.0,1972.0,,
"5405-Jessamine-Ln,-Orlando,-FL-32839","5405 Jessamine Ln, Orlando, FL 32839",5405 Jessamine Ln,,Orlando,FL,32839,Orange,28.488799,-81.384678,Land,26136.0,Inactive,344000,,2023-06-20T00:00:00.000Z,2023-06-30T00:00:00.000Z,2023-06-20T00:00:00.000Z,2023-06-29T00:00:00.000Z,10,,,,,,,,,,,
"10-Kepner-St,-Orlando,-FL-32839","10 Kepner St, Orlando, FL 32839",10 Kepner St,,Orlando,FL,32839,Orange,28.483147,-81.37694,Single Family,12632.0,Inactive,338000,,2023-06-19T00:00:00.000Z,2023-06-28T00:00:00.000Z,2023-06-20T00:00:00.000Z,2023-06-27T00:00:00.000Z,9,,,,,,3.0,2.0,1729.0,1959.0,,
"5497-Alandale-Ct,-Orlando,-FL-32839","5497 Alandale Ct, Orlando, FL 32839",5497 Alandale Ct,,Orlando,FL,32839,Orange,28.477887,-81.389949,Single Family,49658.0,Inactive,675000,,2023-06-23T00:00:00.000Z,2023-06-28T00:00:00.000Z,2023-06-23T00:00:00.000Z,2023-06-27T00:00:00.000Z,5,,,,,,3.0,2.0,2580.0,1974.0,,
"1914-Ludlow-Ln,---2602,-Orlando,-FL-32839","1914 Ludlow Ln, # 2602, Orlando, FL 32839",1914 Ludlow Ln,# 2602,Orlando,FL,32839,Orange,28.501865,-81.404267,Condo,791.0,Inactive,184999,,2023-06-14T00:00:00.000Z,2023-06-27T00:00:00.000Z,2023-03-08T00:00:00.000Z,2023-06-26T00:00:00.000Z,13,,,,,,3.0,2.5,1540.0,1975.0,,
"2262-Grand-Central-Pkwy,-Apt-4,-Orlando,-FL-32839","2262 Grand Central Pkwy, Apt 4, Orlando, FL 32839",2262 Grand Central Pkwy,Apt 4,Orlando,FL,32839,Orange,28.488637,-81.412935,Townhouse,861.0,Inactive,303000,,2023-06-08T00:00:00.000Z,2023-06-23T00:00:00.000Z,2023-06-09T00:00:00.000Z,2023-06-22T00:00:00.000Z,15,,,,,,3.0,2.0,1465.0,2006.0,,
"4575-S-Texas-Ave,-Apt-203,-Orlando,-FL-32839","4575 S Texas Ave, Apt 203, Orlando, FL 32839",4575 S Texas Ave,Apt 203,Orlando,FL,32839,Orange,28.496294,-81.408318,Condo,391169.0,Inactive,215000,,2023-05-04T00:00:00.000Z,2023-06-22T00:00:00.000Z,2023-05-04T00:00:00.000Z,2023-06-21T00:00:00.000Z,49,,,,,,3.0,2.0,1623.0,1977.0,,
"3327-Keota-Dr,-Orlando,-FL-32839","3327 Keota Dr, Orlando, FL 32839",3327 Keota Dr,,Orlando,FL,32839,Orange,28.507904,-81.410896,Manufactured,,Inactive,23000,,2023-06-02T00:00:00.000Z,2023-06-22T00:00:00.000Z,2023-06-03T00:00:00.000Z,2023-06-21T00:00:00.000Z,20,,,,,,2.0,2.0,960.0,1979.0,,
"2603-Wakulla-Way,-Orlando,-FL-32839","2603 Wakulla Way, Orlando, FL 32839",2603 Wakulla Way,,Orlando,FL,32839,Orange,28.476317,-81.412349,Single Family,10454.0,Inactive,250000,,2023-04-17T00:00:00.000Z,2023-06-21T00:00:00.000Z,2023-04-18T00:00:00.000Z,2023-06-20T00:00:00.000Z,65,,,,,,3.0,2.0,1377.0,1971.0,,
"3707-Conroy-Rd,-Apt-1716,-Orlando,-FL-32839","3707 Conroy Rd, Apt 1716, Orlando, FL 32839",3707 Conroy Rd,Apt 1716,Orlando,FL,32839,Orange,28.487406,-81.423853,Condo,13939.0,Inactive,214900,,2023-05-19T00:00:00.000Z,2023-06-20T00:00:00.000Z,2020-12-24T10:32:12.255Z,2023-06-19T00:00:00.000Z,32,,,,,,1.0,1.0,782.0,2003.0,,
"3555-Conroy-Rd,-Apt-1323,-Orlando,-FL-32839","3555 Conroy Rd, Apt 1323, Orlando, FL 32839",3555 Conroy Rd,Apt 1323,Orlando,FL,32839,Orange,28.48731,-81.422035,Condo,7862.0,Inactive,200000,,2023-06-08T00:00:00.000Z,2023-06-20T00:00:00.000Z,2023-06-12T00:00:00.000Z,2023-06-19T00:00:00.000Z,12,,,,,,1.0,1.0,850.0,2003.0,,
"5831-Brookgreen-Ave,-Orlando,-FL-32839","5831 Brookgreen Ave, Orlando, FL 32839",5831 Brookgreen Ave,,Orlando,FL,32839,Orange,28.472476,-81.430417,Single Family,8396.0,Inactive,369000,,2023-05-22T00:00:00.000Z,2023-06-14T00:00:00.000Z,2022-11-01T08:52:46.744Z,2023-06-13T00:00:00.000Z,23,,,,,,5.0,3.0,2157.0,1972.0,,
"1918-Honour-Rd,-Apt-4,-Orlando,-FL-32839","1918 Honour Rd, Apt 4, Orlando, FL 32839",1918 Honour Rd,Apt 4,Orlando,FL,32839,Orange,28.490162,-81.404245,Condo,196891.0,Inactive,99900,,2023-06-07T00:00:00.000Z,2023-06-13T00:00:00.000Z,2023-06-08T00:00:00.000Z,2023-06-12T00:00:00.000Z,6,,,,,,1.0,1.0,650.0,1979.0,,
"3555-Conroy-Rd,---3555,-Orlando,-FL-32839","3555 Conroy Rd, # 3555, Orlando, FL 32839",3555 Conroy Rd,# 3555,Orlando,FL,32839,Orange,28.48731,-81.422035,Condo,7862.0,Inactive,200000,,2023-06-08T00:00:00.000Z,2023-06-12T00:00:00.000Z,2023-06-09T00:00:00.000Z,2023-06-11T00:00:00.000Z,4,,,,,,1.0,1.0,850.0,2003.0,,
"1409-44th-St,-Orlando,-FL-32839","1409 44th St, Orlando, FL 32839",1409 44th St,,Orlando,FL,32839,Orange,28.499303,-81.399544,Land,13504.0,Inactive,110000,,2022-09-13T00:00:00.000Z,2023-06-10T00:00:00.000Z,2022-07-21T10:25:27.536Z,2023-06-09T00:00:00.000Z,270,,,,,,,,,,,
"1940-Lake-Atriums-Cir,-Apt-105,-Orlando,-FL-32839","1940 Lake Atriums Cir, Apt 105, Orlando, FL 32839",1940 Lake Atriums Cir,Apt 105,Orlando,FL,32839,Orange,28.489677,-81.406643,Condo,7214.0,Inactive,107000,,2023-05-05T00:00:00.000Z,2023-06-10T00:00:00.000Z,2021-05-12T08:03:48.230Z,2023-06-09T00:00:00.000Z,36,,,,,,1.0,1.0,526.0,1986.0,,
"2424-Grand-Central-Pkwy,-Apt-3,-Orlando,-FL-32839","2424 Grand Central Pkwy, Apt 3, Orlando, FL 32839",2424 Grand Central Pkwy,Apt 3,Orlando,FL,32839,Orange,28.490648,-81.412391,Condo,698.0,Inactive,274000,,2023-03-24T00:00:00.000Z,2023-06-09T00:00:00.000Z,2022-11-10T10:12:39.893Z,2023-06-08T00:00:00.000Z,77,,,,,,2.0,2.5,1250.0,2006.0,,
"5131-City-St,-Apt-636,-Orlando,-FL-32839","5131 City St, Apt 636, Orlando, FL 32839",5131 City St,Apt 636,Orlando,FL,32839,Orange,28.492389,-81.414491,Condo,10890.0,Inactive,160000,,2023-05-31T00:00:00.000Z,2023-06-08T00:00:00.000Z,2023-06-01T00:00:00.000Z,2023-06-07T00:00:00.000Z,8,,,,,,1.0,1.0,619.0,1997.0,,
"2104-Mo-Ho-Dr,-Orlando,-FL-32839","2104 Mo Ho Dr, Orlando, FL 32839",2104 Mo Ho Dr,,Orlando,FL,32839,Orange,28.508282,-81.411697,Manufactured,,Inactive,40000,,2023-04-07T00:00:00.000Z,2023-06-06T00:00:00.000Z,2023-04-08T00:00:00.000Z,2023-06-05T00:00:00.000Z,60,,,,,,2.0,2.0,816.0,1997.0,,
"4924-Lake-Milly-Dr,-Orlando,-FL-32839","4924 Lake Milly Dr, Orlando, FL 32839",4924 Lake Milly Dr,,Orlando,FL,32839,Orange,28.491377,-81.387762,Single Family,27007.0,Inactive,625000,,2023-05-29T00:00:00.000Z,2023-06-02T00:00:00.000Z,2023-05-30T00:00:00.000Z,2023-06-01T00:00:00.000Z,4,,,,,,4.0,3.0,2730.0,2011.0,,
"1972-Lake-Atriums-Cir,-Apt-185,-Orlando,-FL-32839","1972 Lake Atriums Cir, Apt 185, Orlando, FL 32839",1972 Lake Atriums Cir,Apt 185,Orlando,FL,32839,Orange,28.489331,-81.405735,Condo,8541.0,Inactive,154000,,2023-04-28T00:00:00.000Z,2023-05-30T00:00:00.000Z,2020-09-15T18:37:16.973Z,2023-05-29T00:00:00.000Z,32,,,,,,2.0,2.0,864.0,1986.0,,
"3707-Conroy-Rd,-Apt-1735,-Orlando,-FL-32839","3707 Conroy Rd, Apt 1735, Orlando, FL 32839",3707 Conroy Rd,Apt 1735,Orlando,FL,32839,Orange,28.487406,-81.423853,Condo,13939.0,Inactive,198000,,2023-05-23T00:00:00.000Z,2023-05-30T00:00:00.000Z,2023-05-24T00:00:00.000Z,2023-05-29T00:00:00.000Z,7,,,,,,1.0,1.0,782.0,2003.0,,
"1338-39th-St,-Orlando,-FL-32839","1338 39th St, Orlando, FL 32839",1338 39th St,,Orlando,FL,32839,Orange,28.503318,-81.398197,Single Family,11326.0,Inactive,95000,,2023-03-18T00:00:00.000Z,2023-05-28T00:00:00.000Z,2022-02-17T11:08:06.910Z,2023-05-27T00:00:00.000Z,71,,,,,,1.0,1.0,520.0,1946.0,,
"5645-Lake-Mary-Jess-Shores-Ct,-Orlando,-FL-32839","5645 Lake Mary Jess Shores Ct, Orlando, FL 32839",5645 Lake Mary Jess Shores Ct,,Orlando,FL,32839,Orange,28.477797,-81.373827,Single Family,11326.0,Inactive,515000,,2023-05-23T00:00:00.000Z,2023-05-28T00:00:00.000Z,2023-05-24T00:00:00.000Z,2023-05-27T00:00:00.000Z,5,,,,,,5.0,3.0,2579.0,1983.0,,
"5028-Downing-St,---2,-Orlando,-FL-32839","5028 Downing St, # 2, Orlando, FL 32839",5028 Downing St,# 2,Orlando,FL,32839,Orange,28.489985,-81.409666,Townhouse,537.0,Inactive,169000,,2023-05-23T00:00:00.000Z,2023-05-28T00:00:00.000Z,2023-05-24T00:00:00.000Z,2023-05-27T00:00:00.000Z,5,,,,,,2.0,1.5,996.0,1974.0,,
"2302-Mid-Town-Ter,-Apt-1221,-Orlando,-FL-32839","2302 Mid Town Ter, Apt 1221, Orlando, FL 32839",2302 Mid Town Ter,Apt 1221,Orlando,FL,32839,Orange,28.492532,-81.412537,Condo,10890.0,Inactive,228500,,2023-05-11T00:00:00.000Z,2023-05-26T00:00:00.000Z,2023-05-12T00:00:00.000Z,2023-05-25T00:00:00.000Z,15,,,,,,2.0,2.0,1063.0,1997.0,,
"3712-Castle-Pines-Ln,-Apt-4124,-Orlando,-FL-32839","3712 Castle Pines Ln, Apt 4124, Orlando, FL 32839",3712 Castle Pines Ln,Apt 4124,Orlando,FL,32839,Orange,28.479257,-81.420037,Condo,10019.0,Inactive,205000,,2023-04-14T00:00:00.000Z,2023-05-25T00:00:00.000Z,2023-04-15T00:00:00.000Z,2023-05-24T00:00:00.000Z,41,,,,,,2.0,2.0,1062.0,2000.0,,
"1924-Lake-Atriums-Cir,-Apt-49,-Orlando,-FL-32839","1924 Lake Atriums Cir, Apt 49, Orlando, FL 32839",1924 Lake Atriums Cir,Apt 49,Orlando,FL,32839,Orange,28.490276,-81.406144,Condo,9816.0,Inactive,154950,,2022-04-29T00:00:00.000Z,2023-05-20T00:00:00.000Z,2022-04-30T11:45:36.523Z,2023-05-19T00:00:00.000Z,386,,,,,,2.0,2.0,864.0,1986.0,,
"2316-Grand-Central-Pkwy,-Apt-12,-Orlando,-FL-32839","2316 Grand Central Pkwy, Apt 12, Orlando, FL 32839",2316 Grand Central Pkwy,Apt 12,Orlando,FL,32839,Orange,28.488967,-81.412944,Condo,851.0,Inactive,275000,,2023-05-14T00:00:00.000Z,2023-05-20T00:00:00.000Z,2023-05-15T00:00:00.000Z,2023-05-19T00:00:00.000Z,6,,,,,,3.0,2.0,1457.0,2007.0,,
"5213-Via-Hacienda-Cir,-Apt-306,-Orlando,-FL-32839","5213 Via Hacienda Cir, Apt 306, Orlando, FL 32839",5213 Via Hacienda Cir,Apt 306,Orlando,FL,32839,Orange,28.489399,-81.408332,Condo,,Inactive,145900,,2023-03-21T00:00:00.000Z,2023-05-19T00:00:00.000Z,2021-06-16T09:20:58.953Z,2023-05-18T00:00:00.000Z,59,,,,,,2.0,2.0,1073.0,1986.0,,
"2341-Tom-Jones-St,---5,-Orlando,-FL-32839","2341 Tom Jones St, # 5, Orlando, FL 32839",2341 Tom Jones St,# 5,Orlando,FL,32839,Orange,28.487393,-81.410234,Condo,782.0,Inactive,175900,,2023-05-11T00:00:00.000Z,2023-05-19T00:00:00.000Z,2023-05-11T00:00:00.000Z,2023-05-18T00:00:00.000Z,8,,,,,,3.0,2.5,1405.0,1974.0,,
"1133-Woodsmere-Ave,-Orlando,-FL-32839","1133 Woodsmere Ave, Orlando, FL 32839",1133 Woodsmere Ave,,Orlando,FL,32839,Orange,28.482351,-81.394811,Single Family,9001.0,Inactive,325000,,2022-12-16T00:00:00.000Z,2023-05-18T00:00:00.000Z,2021-11-10T14:42:07.817Z,2023-05-17T00:00:00.000Z,153,,,,,,4.0,2.0,1440.0,1957.0,,
"4008-Kingsport-Dr,-Orlando,-FL-32839","4008 Kingsport Dr, Orlando, FL 32839",4008 Kingsport Dr,,Orlando,FL,32839,Orange,28.478231,-81.425923,Single Family,6605.0,Inactive,300000,,2022-12-20T00:00:00.000Z,2023-05-18T00:00:00.000Z,2022-07-11T13:21:22.882Z,2023-05-17T00:00:00.000Z,149,,,,,,4.0,2.0,1919.0,1971.0,,
"2520-Citrus-Club-Ln,---205,-Orlando,-FL-32839","2520 Citrus Club Ln, # 205, Orlando, FL 32839",2520 Citrus Club Ln,# 205,Orlando,FL,32839,Orange,28.498554,-81.411083,Condo,1250.0,Inactive,79900,,2023-04-26T00:00:00.000Z,2023-05-18T00:00:00.000Z,2023-04-27T00:00:00.000Z,2023-05-17T00:00:00.000Z,22,,,,,,2.0,2.0,1132.0,1987.0,,
"2550-Grand-Central-Pkwy,-Apt-3,-Orlando,-FL-32839","2550 Grand Central Pkwy, Apt 3, Orlando, FL 32839",2550 Grand Central Pkwy,Apt 3,Orlando,FL,32839,Orange,28.490909,-81.414421,Townhouse,698.0,Inactive,259900,,2023-05-10T00:00:00.000Z,2023-05-18T00:00:00.000Z,2023-05-11T00:00:00.000Z,2023-05-17T00:00:00.000Z,8,,,,,,2.0,2.5,1250.0,2006.0,,
"1904-Honour-Rd,-Apt-15,-Orlando,-FL-32839","1904 Honour Rd, Apt 15, Orlando, FL 32839",1904 Honour Rd,Apt 15,Orlando,FL,32839,Orange,28.490162,-81.404245,Condo,196891.0,Inactive,109900,,2023-04-06T00:00:00.000Z,2023-05-17T00:00:00.000Z,2022-08-05T09:31:42.269Z,2023-05-16T00:00:00.000Z,41,,,,,,2.0,1.0,761.0,1979.0,,
"5148-Park-Central-Dr,-Apt-111,-Orlando,-FL-32839","5148 Park Central Dr, Apt 111, Orlando, FL 32839",5148 Park Central Dr,Apt 111,Orlando,FL,32839,Orange,28.491412,-81.412011,Condo,7130.0,Inactive,222000,,2023-04-14T00:00:00.000Z,2023-05-13T00:00:00.000Z,2022-06-05T11:39:06.925Z,2023-05-12T00:00:00.000Z,29,,,,,,2.0,2.0,874.0,1994.0,,
"4701-S-Texas-Ave,---4701D,-Orlando,-FL-32839","4701 S Texas Ave, # 4701D, Orlando, FL 32839",4701 S Texas Ave,# 4701D,Orlando,FL,32839,Orange,28.492409,-81.408833,Condo,6934.0,Inactive,169900,,2023-04-12T00:00:00.000Z,2023-05-12T00:00:00.000Z,2023-04-13T00:00:00.000Z,2023-05-11T00:00:00.000Z,30,,,,,,2.0,2.0,976.0,1973.0,,
"216-Stimson-St,-Orlando,-FL-32839","216 Stimson St, Orlando, FL 32839",216 Stimson St,,Orlando,FL,32839,Orange,28.498308,-81.381311,Single Family,9494.0,Inactive,384900,,2023-04-17T00:00:00.000Z,2023-05-12T00:00:00.000Z,2023-04-18T00:00:00.000Z,2023-05-11T00:00:00.000Z,25,,,,,,3.0,2.0,1536.0,1961.0,,
"1626-36th-St,-Orlando,-FL-32839","1626 36th St, Orlando, FL 32839",1626 36th St,,Orlando,FL,32839,Orange,28.50617,-81.402354,Single Family,7497.0,Inactive,249000,,2023-05-03T00:00:00.000Z,2023-05-12T00:00:00.000Z,2023-05-04T00:00:00.000Z,2023-05-11T00:00:00.000Z,9,,,,,,3.0,2.0,1224.0,1962.0,,
"589-Del-Rio-St,-Orlando,-FL-32839","589 Del Rio St, Orlando, FL 32839",589 Del Rio St,,Orlando,FL,32839,Orange,28.493139,-81.38067,Single Family,14375.0,Inactive,455000,,2023-02-26T00:00:00.000Z,2023-05-11T00:00:00.000Z,2022-07-15T13:43:28.675Z,2023-05-10T00:00:00.000Z,74,,,,,,4.0,2.0,1688.0,1970.0,,
"4046-Kingsport-Dr,-Orlando,-FL-32839","4046 Kingsport Dr, Orlando, FL 32839",4046 Kingsport Dr,,Orlando,FL,32839,Orange,28.478187,-81.428337,Single Family,6828.0,Inactive,335000,,2023-05-01T00:00:00.000Z,2023-05-11T00:00:00.000Z,2023-05-02T00:00:00.000Z,2023-05-10T00:00:00.000Z,10,,,,,,4.0,2.0,1345.0,1971.0,,
