id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,assessorID,lotSize,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"2033-Hoffner-Ave,-Belle-Isle,-FL-32809","2033 Hoffner Ave, Belle Isle, FL 32809",2033 Hoffner Ave,,Belle Isle,FL,32809,Orange,28.48096,-81.356026,Single Family,2.0,1.0,1246.0,1935.0,18-23-30-3648-00-420,42104.0,C H HOFFNERS SUB F/37 LOT 42 & W 12 FT OF LOT 41 & LAND TO LAKE,HOFFNER C H SUB,R-1-AA,"{'exteriorType': 'Wood Shingle', 'floorCount': 1, 'garage': True, 'heating': True, 'heatingType': 'Convection', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 471173, 'land': 445000, 'improvements': 26173}, '2022': {'year': 2022, 'value': 563949, 'land': 534000, 'improvements': 29949}, '2023': {'year': 2023, 'value': 625740, 'land': 590000, 'improvements': 35740}}","{'2022': {'year': 2022, 'total': 9146}, '2023': {'year': 2023, 'total': 10140}}","{'names': ['WRIGHT SHIRLEY G TRUST'], 'mailingAddress': {'id': '2025-Hoffner-Ave,-Belle-Isle,-FL-32809', 'formattedAddress': '2025 Hoffner Ave, Belle Isle, FL 32809', 'addressLine1': '2025 Hoffner Ave', 'addressLine2': None, 'city': 'Belle Isle', 'state': 'FL', 'zipCode': '32809'}}",False,
"1032R-Perkins-Rd,-Orlando,-FL-32809","1032R Perkins Rd, Orlando, FL 32809",1032R Perkins Rd,,Orlando,FL,32809,Orange,28.457987,-81.364487,Single Family,2.0,2.0,1034.0,,,,,,,,,,,,
"2100-W-Oak-Ridge-Rd,---2122C,-Orlando,-FL-32809","2100 W Oak Ridge Rd, # 2122C, Orlando, FL 32809",2100 W Oak Ridge Rd,# 2122C,Orlando,FL,32809,Orange,28.471664,-81.408119,Apartment,2.0,2.0,1066.0,,,,,,,,,,,,
"4037-W-Oak-Ridge-Rd,-Orlando,-FL-32809","4037 W Oak Ridge Rd, Orlando, FL 32809",4037 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.473615,-81.427294,,,,,,,,,,,,,,,,
"4124-Singing-Creek-Ln,-Apt-65,-Orlando,-FL-32809","4124 Singing Creek Ln, Apt 65, Orlando, FL 32809",4124 Singing Creek Ln,Apt 65,Orlando,FL,32809,Orange,28.471939,-81.427749,,,,,,,,,,,,,,,,
"6059-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6059 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6059 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.47077,-81.425219,,,,,,,,,,,,,,,,
"5938-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5938 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5938 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.470993,-81.424946,,,,,,,,,,,,,,,,
"6136-Bonnie-Brook-Blvd,-Orlando,-FL-32809","6136 Bonnie Brook Blvd, Orlando, FL 32809",6136 Bonnie Brook Blvd,,Orlando,FL,32809,Orange,28.466731,-81.42558,Single Family,3.0,2.0,1131.0,1973.0,20-23-29-4955-01-520,7908.0,BONNIE BROOK UNIT 2 4/54 LOT 152,BONNIE BROOK UT 2,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 159269, 'land': 65000, 'improvements': 94269}, '2023': {'year': 2023, 'value': 198485, 'land': 65000, 'improvements': 133485}}","{'2022': {'year': 2022, 'total': 2321}, '2023': {'year': 2023, 'total': 2699}}","{'names': ['Orlando Union Rescue Mission'], 'type': 'Individual', 'mailingAddress': {'id': '1521-W-Washington-St,-Orlando,-FL-32805', 'formattedAddress': '1521 W Washington St, Orlando, FL 32805', 'addressLine1': '1521 W Washington St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32805'}}",False,
"5933-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5933 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5933 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471228,-81.424679,,,,,,,,,,,,,,,,
"6033-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6033 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6033 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.469968,-81.424681,,,,,,,,,,,,,,,,
"6036-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6036 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6036 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.469734,-81.424938,,,,,,,,,,,,,,,,
"6051-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6051 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6051 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.470524,-81.424689,,,,,,,,,,,,,,,,
"6855-Presidents-Dr,-Ste-500,-Orlando,-FL-32809","6855 Presidents Dr, Ste 500, Orlando, FL 32809",6855 Presidents Dr,Ste 500,Orlando,FL,32809,Orange,28.463898,-81.424556,,,,,,,,,,,,,,,,
"4151-W-Oak-Ridge-Rd,-Ste-102,-Orlando,-FL-32809","4151 W Oak Ridge Rd, Ste 102, Orlando, FL 32809",4151 W Oak Ridge Rd,Ste 102,Orlando,FL,32809,Orange,28.472237,-81.428809,,,,,,,,,,,,,,,,
"4032-Macdonough-Ave,-Orlando,-FL-32809","4032 Macdonough Ave, Orlando, FL 32809",4032 Macdonough Ave,,Orlando,FL,32809,Orange,28.46521,-81.42775,,,,,,,,,,,,,,,,
"5934-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5934 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5934 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.471228,-81.424679,,,,,,,,,,,,,,,,
"6025-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6025 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6025 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.469739,-81.424288,,,,,,,,,,,,,,,,
"5928-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5928 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5928 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.470993,-81.42428,,,,,,,,,,,,,,,,
"4000-W-Oak-Ridge-Rd,-Orlando,-FL-32809","4000 W Oak Ridge Rd, Orlando, FL 32809",4000 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.470831,-81.426663,,,,,,,,,,,,,,,,
"6052-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6052 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6052 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.470524,-81.424689,,,,,,,,,,,,,,,,
"5925-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5925 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5925 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.470993,-81.42428,,,,,,,,,,,,,,,,
"6124-Bonnie-Brook-Blvd,-Orlando,-FL-32809","6124 Bonnie Brook Blvd, Orlando, FL 32809",6124 Bonnie Brook Blvd,,Orlando,FL,32809,Orange,28.467801,-81.42598,Single Family,4.0,2.0,1407.0,1972.0,21-23-29-4954-04-030,7482.0,BONNIE BROOK UNIT 1 2/122 LOT 3 BLK D,BONNIE BROOK UT 1,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 72720}, '2023': {'year': 2023, 'value': 74902}}","{'2022': {'year': 2022, 'total': 796}, '2023': {'year': 2023, 'total': 838}}","{'names': ['Alina B Fojo', 'Aleida Fojo'], 'type': 'Individual', 'mailingAddress': {'id': '6124-Bonnie-Brook-Blvd,-Orlando,-FL-32809', 'formattedAddress': '6124 Bonnie Brook Blvd, Orlando, FL 32809', 'addressLine1': '6124 Bonnie Brook Blvd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"4214-W-Oak-Ridge-Rd,-Orlando,-FL-32809","4214 W Oak Ridge Rd, Orlando, FL 32809",4214 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.471834,-81.431231,Single Family,3.0,1.0,1332.0,1959.0,20-23-29-8192-01-030,7605.0,SOUTHWOOD SUB SECTION 1 W/77 LOT 3 BLK A,SOUTHWOOD SUB SEC 1,R-1,"{'cooling': True, 'coolingType': 'Package', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'heating': True, 'heatingType': 'Convection', 'roofType': 'Roll Composition', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 50245}, '2023': {'year': 2023, 'value': 51752}, '2024': {'year': 2024, 'value': 53305}}","{'2022': {'year': 2022, 'total': 650}, '2023': {'year': 2023, 'total': 689}, '2024': {'year': 2024, 'total': 725}}","{'names': ['Lopez Ligiana'], 'type': 'Individual', 'mailingAddress': {'id': '4214-W-Oak-Ridge-Rd,-Orlando,-FL-32809', 'formattedAddress': '4214 W Oak Ridge Rd, Orlando, FL 32809', 'addressLine1': '4214 W Oak Ridge Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"6101-Glen-Barr-Ave,-Orlando,-FL-32809","6101 Glen Barr Ave, Orlando, FL 32809",6101 Glen Barr Ave,,Orlando,FL,32809,Orange,28.468946,-81.427059,Single Family,3.0,2.0,1553.0,1973.0,21-23-29-4954-04-130,9357.0,BONNIE BROOK UNIT 1 2/122 LOT 13 BLK D,BONNIE BROOK UT 1,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 90563}, '2023': {'year': 2023, 'value': 93280}}","{'2022': {'year': 2022, 'total': 1052}, '2023': {'year': 2023, 'total': 1122}}","{'names': ['KOCH J A & C M LIVING TRUST'], 'mailingAddress': {'id': '6101-Glen-Barr-Ave,-Orlando,-FL-32809', 'formattedAddress': '6101 Glen Barr Ave, Orlando, FL 32809', 'addressLine1': '6101 Glen Barr Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"5918-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5918 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5918 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471378,-81.424179,,,,,,,,,,,,,,,,
"4509-Ravinnia-Dr,-Orlando,-FL-32809","4509 Ravinnia Dr, Orlando, FL 32809",4509 Ravinnia Dr,,Orlando,FL,32809,Orange,28.466432,-81.433974,Single Family,3.0,2.0,1554.0,1962.0,20-23-29-8195-23-230,7802.0,SOUTHWOOD SUB SECTION 4 X/82 LOT 23 BLK W,SOUTHWOOD SUB SEC 4,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 65631}, '2023': {'year': 2023, 'value': 67600}, '2024': {'year': 2024, 'value': 69628}}","{'2022': {'year': 2022, 'total': 750}, '2023': {'year': 2023, 'total': 791}, '2024': {'year': 2024, 'total': 831}}","{'names': ['Domingo Labrador', 'Romanmalave Santos'], 'type': 'Individual', 'mailingAddress': {'id': '4509-Ravinnia-Dr,-Orlando,-FL-32809', 'formattedAddress': '4509 Ravinnia Dr, Orlando, FL 32809', 'addressLine1': '4509 Ravinnia Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"6855-Presidents-Dr,-Ste-300,-Orlando,-FL-32809","6855 Presidents Dr, Ste 300, Orlando, FL 32809",6855 Presidents Dr,Ste 300,Orlando,FL,32809,Orange,28.463898,-81.424556,,,,,,,,,,,,,,,,
"5932-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5932 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5932 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471228,-81.424546,,,,,,,,,,,,,,,,
"6101-Blue-Duck-Ln,-Apt-25,-Orlando,-FL-32809","6101 Blue Duck Ln, Apt 25, Orlando, FL 32809",6101 Blue Duck Ln,Apt 25,Orlando,FL,32809,Orange,28.471155,-81.428108,,,,,,,,,,,,,,,,
"5950-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5950 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5950 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471734,-81.425314,,,,,,,,,,,,,,,,
"5923-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5923 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5923 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.470947,-81.424018,,,,,,,,,,,,,,,,
"5922-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5922 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5922 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471206,-81.423907,,,,,,,,,,,,,,,,
"6001-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6001 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6001 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.470745,-81.424251,,,,,,,,,,,,,,,,
"4006-Kinross-St,-Orlando,-FL-32809","4006 Kinross St, Orlando, FL 32809",4006 Kinross St,,Orlando,FL,32809,Orange,28.466937,-81.426063,Single Family,5.0,3.0,1950.0,1972.0,21-23-29-4954-05-020,7672.0,BONNIE BROOK UNIT 1 2/122 LOT 2 BLK E,BONNIE BROOK UT 1,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 173271, 'land': 65000, 'improvements': 108271}, '2023': {'year': 2023, 'value': 245102, 'land': 65000, 'improvements': 180102}}","{'2022': {'year': 2022, 'total': 2954}, '2023': {'year': 2023, 'total': 3596}}","{'names': ['ORIEL KINROSS LLC'], 'type': 'Organization', 'mailingAddress': {'id': '5120-Curry-Ford-Rd,-Orlando,-FL-32812', 'formattedAddress': '5120 Curry Ford Rd, Orlando, FL 32812', 'addressLine1': '5120 Curry Ford Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",False,
"4124-Singing-Creek-Ln,-Apt-67,-Orlando,-FL-32809","4124 Singing Creek Ln, Apt 67, Orlando, FL 32809",4124 Singing Creek Ln,Apt 67,Orlando,FL,32809,Orange,28.471939,-81.427749,,,,,,,,,,,,,,,,
"6005-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6005 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6005 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.47079,-81.424021,,,,,,,,,,,,,,,,
"6048-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6048 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6048 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.470235,-81.424822,,,,,,,,,,,,,,,,
"5962-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5962 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5962 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.471779,-81.425164,,,,,,,,,,,,,,,,
"4316-Fairlawn-Dr,-Orlando,-FL-32809","4316 Fairlawn Dr, Orlando, FL 32809",4316 Fairlawn Dr,,Orlando,FL,32809,Orange,28.466771,-81.432313,Single Family,3.0,1.0,1809.0,1970.0,20-23-29-8194-13-070,8404.0,SOUTHWOOD SUB SECTION 3 X/35 LOT 7 BLK M,SOUTHWOOD SUB SEC 3,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 63230}, '2023': {'year': 2023, 'value': 65127}, '2024': {'year': 2024, 'value': 67081}}","{'2022': {'year': 2022, 'total': 726}, '2023': {'year': 2023, 'total': 697}, '2024': {'year': 2024, 'total': 733}}","{'names': ['Aileen J Sosa', 'Victor R Sosa'], 'type': 'Individual', 'mailingAddress': {'id': '4316-Fairlawn-Dr,-Orlando,-FL-32809', 'formattedAddress': '4316 Fairlawn Dr, Orlando, FL 32809', 'addressLine1': '4316 Fairlawn Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"5955-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5955 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5955 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471137,-81.425408,,,,,,,,,,,,,,,,
"5964-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5964 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5964 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.471621,-81.424952,,,,,,,,,,,,,,,,
"6045-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6045 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6045 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.469614,-81.424831,,,,,,,,,,,,,,,,
"5944-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","5944 Casa Del Rey Cir, Apt B, Orlando, FL 32809",5944 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.471201,-81.42533,,,,,,,,,,,,,,,,
"6056-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6056 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6056 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.470735,-81.424964,,,,,,,,,,,,,,,,
"6021-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6021 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6021 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.469946,-81.423909,,,,,,,,,,,,,,,,
"6007-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6007 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6007 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.470524,-81.423902,,,,,,,,,,,,,,,,
"4101-Singing-Creek-Ln,-Apt-2,-Orlando,-FL-32809","4101 Singing Creek Ln, Apt 2, Orlando, FL 32809",4101 Singing Creek Ln,Apt 2,Orlando,FL,32809,Orange,28.471085,-81.428229,,,,,,,,,,,,,,,,
"5928-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","5928 Casa Del Rey Cir, Apt A, Orlando, FL 32809",5928 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.470993,-81.42428,,,,,,,,,,,,,,,,
"6101-Blue-Duck-Ln,-Apt-21,-Orlando,-FL-32809","6101 Blue Duck Ln, Apt 21, Orlando, FL 32809",6101 Blue Duck Ln,Apt 21,Orlando,FL,32809,Orange,28.471155,-81.428108,,,,,,,,,,,,,,,,
"6021-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6021 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6021 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.469946,-81.423909,,,,,,,,,,,,,,,,
"3993-Orkney-Ave,-Orlando,-FL-32809","3993 Orkney Ave, Orlando, FL 32809",3993 Orkney Ave,,Orlando,FL,32809,Orange,28.469396,-81.425055,Single Family,3.0,2.0,1131.0,1972.0,21-23-29-4954-02-020,7652.0,BONNIE BROOK UNIT 1 2/122 LOT 2 BLK B,BONNIE BROOK UT 1,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 59687}, '2023': {'year': 2023, 'value': 61478}}","{'2022': {'year': 2022, 'total': 711}, '2023': {'year': 2023, 'total': 751}}","{'names': ['Saumell,e E Living Trust'], 'type': 'Individual', 'mailingAddress': {'id': '3993-Orkney-Ave,-Orlando,-FL-32809', 'formattedAddress': '3993 Orkney Ave, Orlando, FL 32809', 'addressLine1': '3993 Orkney Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"3989-Orkney-Ave,-Orlando,-FL-32809","3989 Orkney Ave, Orlando, FL 32809",3989 Orkney Ave,,Orlando,FL,32809,Orange,28.469398,-81.424835,Single Family,4.0,2.0,1406.0,1972.0,21-23-29-4954-02-030,7680.0,BONNIE BROOK UNIT 1 2/122 LOT 3 BLK B,BONNIE BROOK UT 1,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 69257}, '2023': {'year': 2023, 'value': 71335}}","{'2022': {'year': 2022, 'total': 657}, '2023': {'year': 2023, 'total': 648}}","{'names': ['Olga Llera'], 'type': 'Individual', 'mailingAddress': {'id': '3989-Orkney-Ave,-Orlando,-FL-32809', 'formattedAddress': '3989 Orkney Ave, Orlando, FL 32809', 'addressLine1': '3989 Orkney Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"4124-Singing-Creek-Ln,-Apt-61,-Orlando,-FL-32809","4124 Singing Creek Ln, Apt 61, Orlando, FL 32809",4124 Singing Creek Ln,Apt 61,Orlando,FL,32809,Orange,28.471939,-81.427749,,,,,,,,,,,,,,,,
"6040-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6040 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6040 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.469667,-81.425205,,,,,,,,,,,,,,,,
"4304-W-Oak-Ridge-Rd,-Orlando,-FL-32809","4304 W Oak Ridge Rd, Orlando, FL 32809",4304 W Oak Ridge Rd,,Orlando,FL,32809,Orange,28.471829,-81.431636,Single Family,3.0,3.0,1988.0,1959.0,20-23-29-8192-01-010,7605.0,SOUTHWOOD SUB SECTION 1 W/77 LOT 1 BLK A,SOUTHWOOD SUB SEC 1,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Roll Composition', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 203846, 'land': 60000, 'improvements': 143846}, '2023': {'year': 2023, 'value': 257517, 'land': 75000, 'improvements': 182517}, '2024': {'year': 2024, 'value': 265364, 'land': 75000, 'improvements': 190364}}","{'2022': {'year': 2022, 'total': 3221}, '2023': {'year': 2023, 'total': 3752}, '2024': {'year': 2024, 'total': 4136}}","{'names': ['DASHELL PROPERTIES LLC'], 'type': 'Organization', 'mailingAddress': {'id': '4622-Kings-Down-Rd,-Atlanta,-GA-30338', 'formattedAddress': '4622 Kings Down Rd, Atlanta, GA 30338', 'addressLine1': '4622 Kings Down Rd', 'addressLine2': None, 'city': 'Atlanta', 'state': 'GA', 'zipCode': '30338'}}",False,
"4300-Fairlawn-Dr,-Orlando,-FL-32809","4300 Fairlawn Dr, Orlando, FL 32809",4300 Fairlawn Dr,,Orlando,FL,32809,Orange,28.466762,-81.431357,Single Family,3.0,1.0,1000.0,1959.0,20-23-29-8194-13-110,10417.0,SOUTHWOOD SUB SECTION 3 X/35 LOT 11 BLK M,SOUTHWOOD SUB SEC 3,R-1,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Roll Composition', 'unitCount': 1}","{'2022': {'year': 2022, 'value': 50208}, '2023': {'year': 2023, 'value': 51714}, '2024': {'year': 2024, 'value': 53265}}","{'2022': {'year': 2022, 'total': 650}, '2023': {'year': 2023, 'total': 689}, '2024': {'year': 2024, 'total': 725}}","{'names': ['Pita Luis G', 'Pita Angela V'], 'type': 'Individual', 'mailingAddress': {'id': '4300-Fairlawn-Dr,-Orlando,-FL-32809', 'formattedAddress': '4300 Fairlawn Dr, Orlando, FL 32809', 'addressLine1': '4300 Fairlawn Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"6020-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6020 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6020 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.469946,-81.423909,,,,,,,,,,,,,,,,
"6225-Brookgreen-Ave,-Orlando,-FL-32809","6225 Brookgreen Ave, Orlando, FL 32809",6225 Brookgreen Ave,,Orlando,FL,32809,Orange,28.467465,-81.429245,,,,,,,,,,,,,,,,
"6047-Casa-Del-Rey-Cir,-Apt-B,-Orlando,-FL-32809","6047 Casa Del Rey Cir, Apt B, Orlando, FL 32809",6047 Casa Del Rey Cir,Apt B,Orlando,FL,32809,Orange,28.469616,-81.424758,,,,,,,,,,,,,,,,
"6041-Casa-Del-Rey-Cir,-Apt-A,-Orlando,-FL-32809","6041 Casa Del Rey Cir, Apt A, Orlando, FL 32809",6041 Casa Del Rey Cir,Apt A,Orlando,FL,32809,Orange,28.469667,-81.425205,,,,,,,,,,,,,,,,
"4124-Singing-Creek-Ln,-Apt-62,-Orlando,-FL-32809","4124 Singing Creek Ln, Apt 62, Orlando, FL 32809",4124 Singing Creek Ln,Apt 62,Orlando,FL,32809,Orange,28.471939,-81.427749,,,,,,,,,,,,,,,,
