id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,assessorID,features,lotSize,legalDescription,subdivision,zoning,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa,lastSalePrice
"2576-Lakeway-Branch-Dr,-Orlando,-FL-32839","2576 Lakeway Branch Dr, Orlando, FL 32839",2576 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499399,-81.411575,Single Family,1988.0,2.0,2.0,1132.0,09-23-29-5003-29-060,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 8}",,LEMON TREE SECTION 9 CONDO CB 15/148 UNIT 2906 BLDG 29,LEMON TREE CONDO SEC 09,R-3,"{'2018': {'year': 2018, 'value': 41900, 'land': 8380, 'improvements': 33520}}","{'2018': {'year': 2018, 'total': 670}}","{'names': ['MAURICIO FORERO'], 'mailingAddress': {'id': '2800-S-Orange-Blossom-Trl,-Orlando,-FL-32805', 'addressLine1': '2800 S Orange Blossom Trl', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32805'}}",False,,
"4455-S-Texas-Ave,-Apt-203,-Orlando,-FL-32839","4455 S Texas Ave, Apt 203, Orlando, FL 32839",4455 S Texas Ave,Apt 203,Orlando,FL,32839,Orange,28.499134,-81.408044,,,,,,,,,,,,,,,,,
"2488-Citrus-Club-Ln,-Orlando,-FL-32839","2488 Citrus Club Ln, Orlando, FL 32839",2488 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498529,-81.410544,Single Family,1984.0,,2.0,,09-23-29-4994-04-404,{'unitCount': 12},,,,,,,,,,
"4249-Tymberwood-Ln,-Orlando,-FL-32839","4249 Tymberwood Ln, Orlando, FL 32839",4249 Tymberwood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-17-006,{'unitCount': 52},,,,,,,,,,
"4361-Aqua-Vista-Dr,-Orlando,-FL-32839","4361 Aqua Vista Dr, Orlando, FL 32839",4361 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,2.0,,09-23-29-5050-15-060,{'unitCount': 28},,,,,,,,,,
"2468-Citrus-Club-Ln,-Orlando,-FL-32839","2468 Citrus Club Ln, Orlando, FL 32839",2468 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498731,-81.410182,Single Family,1985.0,,1.0,,09-23-29-5000-05-502,{'unitCount': 2},,,,,,,,,,
"4373-Aqua-Vista-Dr,-Orlando,-FL-32839","4373 Aqua Vista Dr, Orlando, FL 32839",4373 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,2.0,,09-23-29-5050-16-020,{'unitCount': 48},,,,,,,,,,
"2709-Lemon-Tree-Ln,-Orlando,-FL-32839","2709 Lemon Tree Ln, Orlando, FL 32839",2709 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,1.0,,09-23-29-5050-17-030,{'unitCount': 28},,,,,,,,,,
"2541-Lodgewood-Ln,-Orlando,-FL-32839","2541 Lodgewood Ln, Orlando, FL 32839",2541 Lodgewood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Condo,1972.0,2.0,1.0,1020.0,092329940242006,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Board & Batten', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT F BLDG 42,TYMBER SKAN ON LAKE,R-3,,,{'names': ['']},False,,
"4369-Aqua-Vista-Dr,-Orlando,-FL-32839","4369 Aqua Vista Dr, Orlando, FL 32839",4369 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,2.0,,09-23-29-5050-16-030,{'unitCount': 48},,,,,,,,,,
"2406-Lemon-Tree-Ln,-Orlando,-FL-32839","2406 Lemon Tree Ln, Orlando, FL 32839",2406 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498329,-81.40998,Single Family,1976.0,,1.0,,09-23-29-5050-01-060,{'unitCount': 28},,,,,,,,,,
"2548-Citrus-Club-Ln,-Orlando,-FL-32839","2548 Citrus Club Ln, Orlando, FL 32839",2548 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498588,-81.41157,Single Family,1984.0,,2.0,,09-23-29-4992-01-102,{'unitCount': 12},,,,,,,,,,
"2478-Lakeway-Branch-Dr,-Orlando,-FL-32839","2478 Lakeway Branch Dr, Orlando, FL 32839",2478 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499243,-81.410274,Single Family,1984.0,,2.0,,09-23-29-4996-09-908,{'unitCount': 8},,,,,,,,,,
"2522-Lemon-Tree-Ln,-Orlando,-FL-32839","2522 Lemon Tree Ln, Orlando, FL 32839",2522 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498149,-81.411037,Single Family,1976.0,,1.0,,09-23-29-5050-03-070,{'unitCount': 64},,,,,,,,,,
"2522-Citrus-Club-Ln,-Orlando,-FL-32839","2522 Citrus Club Ln, Orlando, FL 32839",2522 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498553,-81.411025,Single Family,1987.0,,2.0,,09-23-29-5000-02-201,{'unitCount': 2},,,,,,,,,,
"2588-Barkwater-Dr,-Orlando,-FL-32839","2588 Barkwater Dr, Orlando, FL 32839",2588 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-36-008,{'unitCount': 16},,,,,,,,,,
"4127-Windcross-Ln,-Orlando,-FL-32839","4127 Windcross Ln, Orlando, FL 32839",4127 Windcross Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,3.0,2.0,1308.0,092329940234005,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Board & Batten', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT E BLDG 34 SEE 5930/0176,TYMBER SKAN ON LAKE,R-3,"{'2018': {'year': 2018, 'value': 100, 'land': 100}}","{'2017': {'year': 2017, 'total': 1}}","{'names': ['TYMBER SKAN ON THE LAKE MASTER HOMEO'], 'mailingAddress': {'id': '1101-Miranda-Ln,-Kissimmee,-FL-34741', 'addressLine1': '1101 Miranda Ln', 'addressLine2': None, 'city': 'Kissimmee', 'state': 'FL', 'zipCode': '34741'}}",False,,
"2572-Barkwater-Dr,-Orlando,-FL-32839","2572 Barkwater Dr, Orlando, FL 32839",2572 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-36-004,{'unitCount': 16},,,,,,,,,,
"2505-Citrus-Club-Ln,-Orlando,-FL-32839","2505 Citrus Club Ln, Orlando, FL 32839",2505 Citrus Club Ln,,Orlando,FL,32839,Orange,28.49884,-81.411336,Single Family,1984.0,,2.0,,09-23-29-4992-04-001,{'unitCount': 12},,,,,,,,,,
"4367-Aqua-Vista-Dr,-Orlando,-FL-32839","4367 Aqua Vista Dr, Orlando, FL 32839",4367 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,1.0,,09-23-29-5050-16-080,{'unitCount': 64},,,,,,,,,,
"2481-Lakeway-Branch-Dr,-Orlando,-FL-32839","2481 Lakeway Branch Dr, Orlando, FL 32839",2481 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499653,-81.41036,Single Family,1985.0,,2.0,,09-23-29-4998-22-004,{'unitCount': 24},,,,,,,,,,
"2570-Lakeway-Branch-Dr,-Orlando,-FL-32839","2570 Lakeway Branch Dr, Orlando, FL 32839",2570 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499399,-81.411575,Single Family,1988.0,2.0,2.0,1132.0,09-23-29-5003-29-070,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 8}",,LEMON TREE SECTION 9 CONDO CB 15/148 UNIT 2907 BLDG 29,LEMON TREE CONDO SEC 09,R-3,"{'2018': {'year': 2018, 'value': 23294}}",,"{'names': ['MARIBETH STEPHENS'], 'mailingAddress': {'id': '2570-Lakeway-Branch-Dr,-Orlando,-FL-32839', 'addressLine1': '2570 Lakeway Branch Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"2575-Barkwater-Dr,-Orlando,-FL-32839","2575 Barkwater Dr, Orlando, FL 32839",2575 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-30-004,{'unitCount': 44},,,,,,,,,,
"2544-Lodgewood-Ln,-Orlando,-FL-32839","2544 Lodgewood Ln, Orlando, FL 32839",2544 Lodgewood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Condo,1972.0,3.0,2.0,1308.0,092329940241003,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Board & Batten', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT C BLDG 41,TYMBER SKAN ON LAKE,R-3,,,{'names': ['']},False,,
"2450-Citrus-Club-Ln,-Orlando,-FL-32839","2450 Citrus Club Ln, Orlando, FL 32839",2450 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498855,-81.409911,Single Family,1984.0,,2.0,,09-23-29-4994-06-606,{'unitCount': 12},,,,,,,,,,
"2567-Barkwater-Dr,-Orlando,-FL-32839","2567 Barkwater Dr, Orlando, FL 32839",2567 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-30-006,{'unitCount': 52},,,,,,,,,,
"2410-Skan-Ct,-Orlando,-FL-32839","2410 Skan Ct, Orlando, FL 32839",2410 Skan Ct,,Orlando,FL,32839,Orange,28.500136,-81.409277,Condo,1972.0,1.0,1.0,780.0,09-23-29-9402-15-001,{'unitCount': 16},,,,,,,,,,
"2560-Lakeway-Branch-Dr,-Orlando,-FL-32839","2560 Lakeway Branch Dr, Orlando, FL 32839",2560 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499403,-81.411083,Single Family,1987.0,,2.0,,09-23-29-5002-30-080,{'unitCount': 4},,,,,,,,,,
"4455-S-Texas-Ave,-Apt-210,-Orlando,-FL-32839","4455 S Texas Ave, Apt 210, Orlando, FL 32839",4455 S Texas Ave,Apt 210,Orlando,FL,32839,Orange,28.499134,-81.408044,,,,,,,,,,,,,,,,,
"4371-Aqua-Vista-Dr,-Orlando,-FL-32839","4371 Aqua Vista Dr, Orlando, FL 32839",4371 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,2.0,,09-23-29-5050-16-070,{'unitCount': 48},,,,,,,,,,
"4455-S-Texas-Ave,-Apt-207,-Orlando,-FL-32839","4455 S Texas Ave, Apt 207, Orlando, FL 32839",4455 S Texas Ave,Apt 207,Orlando,FL,32839,Orange,28.499134,-81.408044,,,,,,,,,,,,,,,,,
"2556-Lodgewood-Ln,-Orlando,-FL-32839","2556 Lodgewood Ln, Orlando, FL 32839",2556 Lodgewood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-41-006,{'unitCount': 44},,,,,,,,,,
"2580-Lakeway-Branch-Dr,-Orlando,-FL-32839","2580 Lakeway Branch Dr, Orlando, FL 32839",2580 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.49951,-81.411762,Single Family,1988.0,2.0,2.0,1132.0,09-23-29-5003-29-020,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 8}",,LEMON TREE SECTION 9 CONDO CB 15/148 UNIT 2902 BLDG 29,LEMON TREE CONDO SEC 09,R-3,"{'2018': {'year': 2018, 'value': 41900, 'land': 8380, 'improvements': 33520}}","{'2018': {'year': 2018, 'total': 689}}","{'names': ['JAMESON BOYCE'], 'mailingAddress': {'id': 'PO-BOX-1899,-Palmetto,-FL-34220', 'addressLine1': 'PO BOX 1899', 'addressLine2': None, 'city': 'Palmetto', 'state': 'FL', 'zipCode': '34220'}}",False,,
"4244-Tymberwood-Ln,-Orlando,-FL-32839","4244 Tymberwood Ln, Orlando, FL 32839",4244 Tymberwood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-40-003,{'unitCount': 52},,,,,,,,,,
"4130-Windcross-Ln,-Orlando,-FL-32839","4130 Windcross Ln, Orlando, FL 32839",4130 Windcross Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Condo,1972.0,2.0,1.0,1020.0,092329940233004,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Board & Batten', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT D BLDG 33,TYMBER SKAN ON LAKE,R-3,,,{'names': ['']},False,,
"2483-Citrus-Club-Ln,-Orlando,-FL-32839","2483 Citrus Club Ln, Orlando, FL 32839",2483 Citrus Club Ln,,Orlando,FL,32839,Orange,28.499209,-81.410309,Single Family,1984.0,,2.0,,09-23-29-4996-33-308,{'unitCount': 8},,,,,,,,,,
"2422-Lemon-Tree-Ln,-Orlando,-FL-32839","2422 Lemon Tree Ln, Orlando, FL 32839",2422 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.49813,-81.410086,Single Family,1976.0,2.0,1.0,867.0,09-23-29-5050-02-110,{'unitCount': 28},,,,,,,,,,
"4236-Tymberwood-Ln,-Orlando,-FL-32839","4236 Tymberwood Ln, Orlando, FL 32839",4236 Tymberwood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Condo,1972.0,3.0,2.0,1308.0,092329940240005,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Board & Batten', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT E BLDG 40,TYMBER SKAN ON LAKE,R-3,"{'2018': {'year': 2018, 'value': 10500, 'land': 2100, 'improvements': 8400}}",,"{'names': [''], 'mailingAddress': {'id': '3375-Burberry-Pl,-St-Cloud,-FL-34772', 'addressLine1': '3375 Burberry Pl', 'addressLine2': None, 'city': 'St Cloud', 'state': 'FL', 'zipCode': '34772'}}",False,,
"2520-Lemon-Tree-Ln,-Orlando,-FL-32839","2520 Lemon Tree Ln, Orlando, FL 32839",2520 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498102,-81.411044,Single Family,1976.0,,1.0,,09-23-29-5050-03-010,{'unitCount': 64},,,,,,,,,,
"2485-Citrus-Club-Ln,-Orlando,-FL-32839","2485 Citrus Club Ln, Orlando, FL 32839",2485 Citrus Club Ln,,Orlando,FL,32839,Orange,28.499209,-81.410309,Single Family,1984.0,,2.0,,09-23-29-4996-33-302,{'unitCount': 8},,,,,,,,,,
"4122-Windcross-Ln,-Orlando,-FL-32839","4122 Windcross Ln, Orlando, FL 32839",4122 Windcross Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-33-006,{'unitCount': 52},,,,,,,,,,
"2511-Citrus-Club-Ln,-Orlando,-FL-32839","2511 Citrus Club Ln, Orlando, FL 32839",2511 Citrus Club Ln,,Orlando,FL,32839,Orange,28.49884,-81.411336,Single Family,1984.0,,2.0,,09-23-29-4992-04-008,{'unitCount': 12},,,,,,,,,,
"2444-Citrus-Club-Ln,-Orlando,-FL-32839","2444 Citrus Club Ln, Orlando, FL 32839",2444 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498987,-81.409811,Single Family,1984.0,,2.0,,09-23-29-4994-06-601,{'unitCount': 12},,,,,,,,,,
"4131-Windcross-Ln,-Orlando,-FL-32839","4131 Windcross Ln, Orlando, FL 32839",4131 Windcross Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-34-006,{'unitCount': 52},,,,,,,,,,
"4247-Inglenook-Ln,-Orlando,-FL-32839","4247 Inglenook Ln, Orlando, FL 32839",4247 Inglenook Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-39-004,{'unitCount': 44},,,,,,,,,,
"2536-Lakeway-Branch-Dr,-Orlando,-FL-32839","2536 Lakeway Branch Dr, Orlando, FL 32839",2536 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499403,-81.411083,Single Family,1986.0,,1.0,,09-23-29-5002-31-010,{'unitCount': 8},,,,,,,,,,
"2410-Lemon-Tree-Ln,-Orlando,-FL-32839","2410 Lemon Tree Ln, Orlando, FL 32839",2410 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498204,-81.409721,Single Family,1976.0,,1.0,,09-23-29-5050-01-070,{'unitCount': 28},,,,,,,,,,
"4365-Aqua-Vista-Dr,-Orlando,-FL-32839","4365 Aqua Vista Dr, Orlando, FL 32839",4365 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,1.0,,09-23-29-5050-16-040,{'unitCount': 64},,,,,,,,,,
"2572-Lakeway-Branch-Dr,-Orlando,-FL-32839","2572 Lakeway Branch Dr, Orlando, FL 32839",2572 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.49941,-81.411579,Single Family,1988.0,2.0,2.0,1132.0,09-23-29-5003-29-010,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 8}",,LEMON TREE SECTION 9 CONDO CB 15/148 UNIT 2901 BLDG 29,LEMON TREE CONDO SEC 09,R-3,"{'2018': {'year': 2018, 'value': 41900, 'land': 8380, 'improvements': 33520}}","{'2018': {'year': 2018, 'total': 670}}","{'names': ['JEFFREY M WASSERMAN', 'JULIE HARRIS WASSERMAN'], 'mailingAddress': {'id': '1324-Eastshore-Dr,-Alameda,-CA-94501', 'addressLine1': '1324 Eastshore Dr', 'addressLine2': None, 'city': 'Alameda', 'state': 'CA', 'zipCode': '94501'}}",False,,
"2526-Citrus-Club-Ln,-Orlando,-FL-32839","2526 Citrus Club Ln, Orlando, FL 32839",2526 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498563,-81.411099,Single Family,1987.0,,2.0,,09-23-29-5000-02-203,{'unitCount': 2},,,,,,,,,,
"2426-Lemon-Tree-Ln,-Orlando,-FL-32839","2426 Lemon Tree Ln, Orlando, FL 32839",2426 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498146,-81.410344,Single Family,1976.0,,2.0,,09-23-29-5050-02-100,{'unitCount': 48},,,,,,,,,,
"4217-Tymberwood-Ln,-Orlando,-FL-32839","4217 Tymberwood Ln, Orlando, FL 32839",4217 Tymberwood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,4.0,2.0,1476.0,09-23-29-9402-18-005,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 8}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT E BLDG 18 SEE 5158/0580,TYMBER SKAN ON LAKE,R-3,"{'2018': {'year': 2018, 'value': 100, 'land': 100}}","{'2018': {'year': 2018, 'total': 1}}","{'names': ['SEMORAN PROPERTIES INVESTORS LLC'], 'mailingAddress': {'id': '1100-Briercliff-Dr,-Orlando,-FL-32806', 'addressLine1': '1100 Briercliff Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32806'}}",False,,
"4455-S-Texas-Ave,-Apt-103,-Orlando,-FL-32839","4455 S Texas Ave, Apt 103, Orlando, FL 32839",4455 S Texas Ave,Apt 103,Orlando,FL,32839,Orange,28.499134,-81.408044,,,,,,,,,,,,,,,,,
"2473-Lakeway-Branch-Dr,-Orlando,-FL-32839","2473 Lakeway Branch Dr, Orlando, FL 32839",2473 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499653,-81.41036,Single Family,1985.0,,2.0,,09-23-29-4998-22-003,{'unitCount': 24},,,,,,,,,,
"4551-Castlepalm-Rd,-Apt-201,-Orlando,-FL-32839","4551 Castlepalm Rd, Apt 201, Orlando, FL 32839",4551 Castlepalm Rd,Apt 201,Orlando,FL,32839,Orange,28.496936,-81.409449,,,,,,,,,,,,,,,,,
"2576-Barkwater-Dr,-Orlando,-FL-32839","2576 Barkwater Dr, Orlando, FL 32839",2576 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,1.0,1.0,780.0,092329940236005,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Board & Batten', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",,TYMBER SKAN ON THE LAKE SECTION 2 CONDOCB 1/126 UNIT E BLDG 36,TYMBER SKAN ON LAKE,R-3,"{'2018': {'year': 2018, 'value': 100, 'land': 100}}",,"{'names': ['TYMBER SKAN ON THE LAKE OWNERS ASSN'], 'mailingAddress': {'id': '2180-W-State-Rd,-434-STE-5000,-Longwood,-FL-32779', 'addressLine1': '2180 W State Rd', 'addressLine2': '434 STE 5000', 'city': 'Longwood', 'state': 'FL', 'zipCode': '32779'}}",False,,
"4353-Aqua-Vista-Dr,-Orlando,-FL-32839","4353 Aqua Vista Dr, Orlando, FL 32839",4353 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.498168,-81.411212,Single Family,1976.0,,2.0,,09-23-29-5050-15-040,{'unitCount': 48},,,,,,,,,,
"4531-Lakeway-Dr,-Orlando,-FL-32839","4531 Lakeway Dr, Orlando, FL 32839",4531 Lakeway Dr,,Orlando,FL,32839,Orange,28.499153,-81.411804,Single Family,1983.0,,1.0,,09-23-29-4990-03-704,{'unitCount': 4},,,,,,,,,,
"2514-Lemon-Tree-Ln,-Orlando,-FL-32839","2514 Lemon Tree Ln, Orlando, FL 32839",2514 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.4981,-81.410824,Single Family,1976.0,,1.0,,09-23-29-5050-03-090,{'unitCount': 64},,,,,,,,,,
"4455-S-Texas-Ave,-Apt-209,-Orlando,-FL-32839","4455 S Texas Ave, Apt 209, Orlando, FL 32839",4455 S Texas Ave,Apt 209,Orlando,FL,32839,Orange,28.499134,-81.408044,,,,,,,,,,,,,,,,,
"2446-Citrus-Club-Ln,-Orlando,-FL-32839","2446 Citrus Club Ln, Orlando, FL 32839",2446 Citrus Club Ln,,Orlando,FL,32839,Orange,28.499002,-81.40996,Single Family,1984.0,,2.0,,09-23-29-4994-06-607,{'unitCount': 12},,,,,,,,,,
"2538-Lakeway-Branch-Dr,-Orlando,-FL-32839","2538 Lakeway Branch Dr, Orlando, FL 32839",2538 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499403,-81.411083,Single Family,1986.0,,1.0,,09-23-29-5002-31-030,{'unitCount': 8},,,,,,,,,,
"2529-Citrus-Club-Ln,-Orlando,-FL-32839","2529 Citrus Club Ln, Orlando, FL 32839",2529 Citrus Club Ln,,Orlando,FL,32839,Orange,28.498836,-81.411325,Single Family,1984.0,,2.0,,09-23-29-4992-03-908,{'unitCount': 12},,,,,,,,,,
"4566-Tower-Pine-Rd,-Orlando,-FL-32839","4566 Tower Pine Rd, Orlando, FL 32839",4566 Tower Pine Rd,,Orlando,FL,32839,Orange,28.496936,-81.409449,Condo,1982.0,2.0,2.0,1646.0,09-23-29-0112-06-566,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",6374.0,ALHAMBRA VILLAGE NO 1 CB 6/124 BLDG 6 UNIT 4566,ALHAMBRA VILLAGE CONDO NO 1,R-3,"{'2021': {'year': 2021, 'value': 69552}, '2022': {'year': 2022, 'value': 71639}, '2023': {'year': 2023, 'value': 73788}}","{'2021': {'year': 2021, 'total': 520}, '2022': {'year': 2022, 'total': 521}, '2023': {'year': 2023, 'total': 463}}","{'names': ['SIEGFRIED K HOLZ TRUST'], 'type': 'Organization', 'mailingAddress': {'id': '4566-Tower-Pine-Rd,-Orlando,-FL-32839', 'formattedAddress': '4566 Tower Pine Rd, Orlando, FL 32839', 'addressLine1': '4566 Tower Pine Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"2568-Barkwater-Dr,-Orlando,-FL-32839","2568 Barkwater Dr, Orlando, FL 32839",2568 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-36-003,{'unitCount': 44},,,,,,,,,,
"2657-Barkwater-Dr,-Orlando,-FL-32839","2657 Barkwater Dr, Orlando, FL 32839",2657 Barkwater Dr,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-31-002,{'unitCount': 44},,,,,,,,,,
"4176-Inglenook-Ln,-Orlando,-FL-32839","4176 Inglenook Ln, Orlando, FL 32839",4176 Inglenook Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,1.0,,09-23-29-9402-35-003,{'unitCount': 52},,,,,,,,,,
"4172-Inglenook-Ln,-Orlando,-FL-32839","4172 Inglenook Ln, Orlando, FL 32839",4172 Inglenook Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-35-004,{'unitCount': 44},,,,,,,,,,
"2512-Lemon-Tree-Ln,-Orlando,-FL-32839","2512 Lemon Tree Ln, Orlando, FL 32839",2512 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498125,-81.410828,Condo,1976.0,1.0,1.0,642.0,09-23-29-5050-03-030,{'unitCount': 64},,,,,,,,,,
"4240-Tymberwood-Ln,-Orlando,-FL-32839","4240 Tymberwood Ln, Orlando, FL 32839",4240 Tymberwood Ln,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,,2.0,,09-23-29-9402-40-004,{'unitCount': 44},,,,,,,,,,
"2556-Lakeway-Branch-Dr,-Orlando,-FL-32839","2556 Lakeway Branch Dr, Orlando, FL 32839",2556 Lakeway Branch Dr,,Orlando,FL,32839,Orange,28.499403,-81.411083,Single Family,1987.0,,2.0,,09-23-29-5002-30-030,{'unitCount': 4},,,,,,,,,,
"2510-Citrus-Club-Ln,-Orlando,-FL-32839","2510 Citrus Club Ln, Orlando, FL 32839",2510 Citrus Club Ln,,Orlando,FL,32839,Orange,28.49859,-81.410867,Single Family,1984.0,,2.0,,09-23-29-4994-03-306,{'unitCount': 12},,,,,,,,,,
