id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,lotSize,assessorID,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"2532-Conway-Rd,-Apt-112,-Orlando,-FL-32812","2532 Conway Rd, Apt 112, Orlando, FL 32812",2532 Conway Rd,Apt 112,Orlando,FL,32812,Orange,28.515102,-81.331434,Condo,1990.0,2.0,2.0,980.0,1201.0,05-23-30-1659-01-112,CONWAY FOREST 2 CONDOMINIUM 10497/3675 UNIT 112 BLDG 1,CONWAY FOREST 2 CONDO,R-3B/AN,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air'}","{'2021': {'year': 2021, 'value': 128629, 'land': 25726, 'improvements': 102903}, '2022': {'year': 2022, 'value': 146215, 'land': 29243, 'improvements': 116972}}","{'2022': {'year': 2022, 'total': 2056}}","{'names': ['CONWAY FOREST ACQUISITION LLC'], 'mailingAddress': {'id': '320-N-Main-St,-STE-200,-Ann-Arbor,-MI-48104', 'addressLine1': '320 N Main St', 'addressLine2': 'STE 200', 'city': 'Ann Arbor', 'state': 'MI', 'zipCode': '48104'}}",False,
"2100-Conway-Rd,-Apt-T1,-Orlando,-FL-32812","2100 Conway Rd, Apt T1, Orlando, FL 32812",2100 Conway Rd,Apt T1,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2440-Conway-Rd,-Apt-311,-Orlando,-FL-32812","2440 Conway Rd, Apt 311, Orlando, FL 32812",2440 Conway Rd,Apt 311,Orlando,FL,32812,Orange,28.516926,-81.331048,,,,,,,,,,,,,,,,
"2199-Conway-Rd,-Apt-1413,-Orlando,-FL-32812","2199 Conway Rd, Apt 1413, Orlando, FL 32812",2199 Conway Rd,Apt 1413,Orlando,FL,32812,Orange,28.51696,-81.330358,,,,,,,,,,,,,,,,
"2452-Conway-Rd,-Apt-334,-Orlando,-FL-32812","2452 Conway Rd, Apt 334, Orlando, FL 32812",2452 Conway Rd,Apt 334,Orlando,FL,32812,Orange,28.516913,-81.331048,,,,,,,,,,,,,,,,
"2412-Conway-Rd,-Apt-147,-Orlando,-FL-32812","2412 Conway Rd, Apt 147, Orlando, FL 32812",2412 Conway Rd,Apt 147,Orlando,FL,32812,Orange,28.515461,-81.331032,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-N7,-Orlando,-FL-32812","2100 Conway Rd, Apt N7, Orlando, FL 32812",2100 Conway Rd,Apt N7,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2334-Conway-Rd,-Apt-H,-Orlando,-FL-32812","2334 Conway Rd, Apt H, Orlando, FL 32812",2334 Conway Rd,Apt H,Orlando,FL,32812,Orange,28.51727,-81.334894,,,,,,,,,,,,,,,,
"2466-Conway-Rd,-Apt-68,-Orlando,-FL-32812","2466 Conway Rd, Apt 68, Orlando, FL 32812",2466 Conway Rd,Apt 68,Orlando,FL,32812,Orange,28.516908,-81.331049,,,,,,,,,,,,,,,,
"2199-Conway-Rd,-Apt-1407,-Orlando,-FL-32812","2199 Conway Rd, Apt 1407, Orlando, FL 32812",2199 Conway Rd,Apt 1407,Orlando,FL,32812,Orange,28.51696,-81.330358,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-Y3,-Orlando,-FL-32812","2100 Conway Rd, Apt Y3, Orlando, FL 32812",2100 Conway Rd,Apt Y3,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2318-Conway-Rd,-Apt-F,-Orlando,-FL-32812","2318 Conway Rd, Apt F, Orlando, FL 32812",2318 Conway Rd,Apt F,Orlando,FL,32812,Orange,28.517668,-81.331647,,,,,,,,,,,,,,,,
"2420-Conway-Rd,-Apt-131,-Orlando,-FL-32812","2420 Conway Rd, Apt 131, Orlando, FL 32812",2420 Conway Rd,Apt 131,Orlando,FL,32812,Orange,28.516933,-81.331048,,,,,,,,,,,,,,,,
"2498-Conway-Rd,-Apt-208,-Orlando,-FL-32812","2498 Conway Rd, Apt 208, Orlando, FL 32812",2498 Conway Rd,Apt 208,Orlando,FL,32812,Orange,28.516905,-81.331049,,,,,,,,,,,,,,,,
"2344-Conway-Rd,-Apt-P,-Orlando,-FL-32812","2344 Conway Rd, Apt P, Orlando, FL 32812",2344 Conway Rd,Apt P,Orlando,FL,32812,Orange,28.517189,-81.333044,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-O8,-Orlando,-FL-32812","2100 Conway Rd, Apt O8, Orlando, FL 32812",2100 Conway Rd,Apt O8,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2316-Conway-Rd,-Apt-B,-Orlando,-FL-32812","2316 Conway Rd, Apt B, Orlando, FL 32812",2316 Conway Rd,Apt B,Orlando,FL,32812,Orange,28.517399,-81.333085,,,,,,,,,,,,,,,,
"1705-Watauga-Ave,-Apt-103,-Orlando,-FL-32812","1705 Watauga Ave, Apt 103, Orlando, FL 32812",1705 Watauga Ave,Apt 103,Orlando,FL,32812,Orange,28.523015,-81.335214,,,,,,,,,,,,,,,,
"2496-Conway-Rd,-Apt-196,-Orlando,-FL-32812","2496 Conway Rd, Apt 196, Orlando, FL 32812",2496 Conway Rd,Apt 196,Orlando,FL,32812,Orange,28.516905,-81.331049,,,,,,,,,,,,,,,,
"2480-Conway-Rd,-Apt-42,-Orlando,-FL-32812","2480 Conway Rd, Apt 42, Orlando, FL 32812",2480 Conway Rd,Apt 42,Orlando,FL,32812,Orange,28.516899,-81.331049,,,,,,,,,,,,,,,,
"1729-Watauga-Ave,-Apt-304,-Orlando,-FL-32812","1729 Watauga Ave, Apt 304, Orlando, FL 32812",1729 Watauga Ave,Apt 304,Orlando,FL,32812,Orange,28.522791,-81.335209,,,,,,,,,,,,,,,,
"1900-Conway-Rd,-Apt-114,-Orlando,-FL-32812","1900 Conway Rd, Apt 114, Orlando, FL 32812",1900 Conway Rd,Apt 114,Orlando,FL,32812,Orange,28.520144,-81.33215,,,,,,,,,,,,,,,,
"2452-Conway-Rd,-Apt-341,-Orlando,-FL-32812","2452 Conway Rd, Apt 341, Orlando, FL 32812",2452 Conway Rd,Apt 341,Orlando,FL,32812,Orange,28.516913,-81.331048,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-Y7,-Orlando,-FL-32812","2100 Conway Rd, Apt Y7, Orlando, FL 32812",2100 Conway Rd,Apt Y7,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2496-Conway-Rd,-Apt-189,-Orlando,-FL-32812","2496 Conway Rd, Apt 189, Orlando, FL 32812",2496 Conway Rd,Apt 189,Orlando,FL,32812,Orange,28.516905,-81.331049,,,,,,,,,,,,,,,,
"2480-Conway-Rd,-Apt-41,-Orlando,-FL-32812","2480 Conway Rd, Apt 41, Orlando, FL 32812",2480 Conway Rd,Apt 41,Orlando,FL,32812,Orange,28.516899,-81.331049,,,,,,,,,,,,,,,,
"2318-Conway-Rd,-Apt-C,-Orlando,-FL-32812","2318 Conway Rd, Apt C, Orlando, FL 32812",2318 Conway Rd,Apt C,Orlando,FL,32812,Orange,28.517668,-81.331647,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-G3,-Orlando,-FL-32812","2100 Conway Rd, Apt G3, Orlando, FL 32812",2100 Conway Rd,Apt G3,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2328-Conway-Rd,-Apt-N,-Orlando,-FL-32812","2328 Conway Rd, Apt N, Orlando, FL 32812",2328 Conway Rd,Apt N,Orlando,FL,32812,Orange,28.517675,-81.333466,,,,,,,,,,,,,,,,
"2322-Conway-Rd,-Apt-K,-Orlando,-FL-32812","2322 Conway Rd, Apt K, Orlando, FL 32812",2322 Conway Rd,Apt K,Orlando,FL,32812,Orange,28.517603,-81.332419,,,,,,,,,,,,,,,,
"1745-Watauga-Ave,-Apt-203,-Orlando,-FL-32812","1745 Watauga Ave, Apt 203, Orlando, FL 32812",1745 Watauga Ave,Apt 203,Orlando,FL,32812,Orange,28.522641,-81.335206,,,,,,,,,,,,,,,,
"2430-Conway-Rd,-Apt-114,-Orlando,-FL-32812","2430 Conway Rd, Apt 114, Orlando, FL 32812",2430 Conway Rd,Apt 114,Orlando,FL,32812,Orange,28.516929,-81.331048,,,,,,,,,,,,,,,,
"2592-Conway-Rd,-Apt-1413,-Orlando,-FL-32812","2592 Conway Rd, Apt 1413, Orlando, FL 32812",2592 Conway Rd,Apt 1413,Orlando,FL,32812,Orange,28.515043,-81.334749,Condo,1990.0,1.0,1.0,610.0,776.0,05-23-30-1659-14-130,CONWAY FOREST 2 CONDOMINIUM 10497/3675 UNIT 1413 BLDG 14,CONWAY FOREST 2 CONDO,R-3B/AN,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air'}","{'2021': {'year': 2021, 'value': 95640, 'land': 19128, 'improvements': 76512}, '2022': {'year': 2022, 'value': 105462, 'land': 21092, 'improvements': 84370}, '2023': {'year': 2023, 'value': 118473, 'land': 23695, 'improvements': 94778}}","{'2022': {'year': 2022, 'total': 1491}, '2023': {'year': 2023, 'total': 1645}}","{'names': ['CONWAY FOREST ACQUISITION LLC'], 'type': 'Organization', 'mailingAddress': {'id': '320-N-Main-St,-STE-200,-Ann-Arbor,-MI-48104', 'formattedAddress': '320 N Main St, STE 200, Ann Arbor, MI 48104', 'addressLine1': '320 N Main St', 'addressLine2': 'STE 200', 'city': 'Ann Arbor', 'state': 'MI', 'zipCode': '48104'}}",False,
"2332-Conway-Rd,-Apt-D,-Orlando,-FL-32812","2332 Conway Rd, Apt D, Orlando, FL 32812",2332 Conway Rd,Apt D,Orlando,FL,32812,Orange,28.517625,-81.334642,,,,,,,,,,,,,,,,
"1902-Conway-Rd,-Apt-118,-Orlando,-FL-32812","1902 Conway Rd, Apt 118, Orlando, FL 32812",1902 Conway Rd,Apt 118,Orlando,FL,32812,Orange,28.517059,-81.33105,,,,,,,,,,,,,,,,
"2338-Conway-Rd,-Apt-J,-Orlando,-FL-32812","2338 Conway Rd, Apt J, Orlando, FL 32812",2338 Conway Rd,Apt J,Orlando,FL,32812,Orange,28.517211,-81.334096,,,,,,,,,,,,,,,,
"2460-Conway-Rd,-Apt-73,-Orlando,-FL-32812","2460 Conway Rd, Apt 73, Orlando, FL 32812",2460 Conway Rd,Apt 73,Orlando,FL,32812,Orange,28.51691,-81.331049,,,,,,,,,,,,,,,,
"1697-Watauga-Ave,-Apt-204,-Orlando,-FL-32812","1697 Watauga Ave, Apt 204, Orlando, FL 32812",1697 Watauga Ave,Apt 204,Orlando,FL,32812,Orange,28.523101,-81.335207,,,,,,,,,,,,,,,,
"2322-Conway-Rd,-Apt-E,-Orlando,-FL-32812","2322 Conway Rd, Apt E, Orlando, FL 32812",2322 Conway Rd,Apt E,Orlando,FL,32812,Orange,28.517603,-81.332419,,,,,,,,,,,,,,,,
"1667-Watauga-Ave,-Apt-104,-Orlando,-FL-32812","1667 Watauga Ave, Apt 104, Orlando, FL 32812",1667 Watauga Ave,Apt 104,Orlando,FL,32812,Orange,28.523385,-81.335213,,,,,,,,,,,,,,,,
"2338-Conway-Rd,-Apt-N,-Orlando,-FL-32812","2338 Conway Rd, Apt N, Orlando, FL 32812",2338 Conway Rd,Apt N,Orlando,FL,32812,Orange,28.517211,-81.334096,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-V5,-Orlando,-FL-32812","2100 Conway Rd, Apt V5, Orlando, FL 32812",2100 Conway Rd,Apt V5,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2446-Conway-Rd,-Apt-96,-Orlando,-FL-32812","2446 Conway Rd, Apt 96, Orlando, FL 32812",2446 Conway Rd,Apt 96,Orlando,FL,32812,Orange,28.516915,-81.331048,,,,,,,,,,,,,,,,
"2442-Conway-Rd,-Apt-303,-Orlando,-FL-32812","2442 Conway Rd, Apt 303, Orlando, FL 32812",2442 Conway Rd,Apt 303,Orlando,FL,32812,Orange,28.516925,-81.331048,,,,,,,,,,,,,,,,
"2328-Conway-Rd,-Apt-O,-Orlando,-FL-32812","2328 Conway Rd, Apt O, Orlando, FL 32812",2328 Conway Rd,Apt O,Orlando,FL,32812,Orange,28.517675,-81.333466,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-X3,-Orlando,-FL-32812","2100 Conway Rd, Apt X3, Orlando, FL 32812",2100 Conway Rd,Apt X3,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-L8,-Orlando,-FL-32812","2100 Conway Rd, Apt L8, Orlando, FL 32812",2100 Conway Rd,Apt L8,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2350-Conway-Rd,-Apt-G,-Orlando,-FL-32812","2350 Conway Rd, Apt G, Orlando, FL 32812",2350 Conway Rd,Apt G,Orlando,FL,32812,Orange,28.517174,-81.331297,,,,,,,,,,,,,,,,
"2492-Conway-Rd,-Apt-236,-Orlando,-FL-32812","2492 Conway Rd, Apt 236, Orlando, FL 32812",2492 Conway Rd,Apt 236,Orlando,FL,32812,Orange,28.516895,-81.331049,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-P4,-Orlando,-FL-32812","2100 Conway Rd, Apt P4, Orlando, FL 32812",2100 Conway Rd,Apt P4,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2322-Conway-Rd,-Apt-M,-Orlando,-FL-32812","2322 Conway Rd, Apt M, Orlando, FL 32812",2322 Conway Rd,Apt M,Orlando,FL,32812,Orange,28.517603,-81.332419,,,,,,,,,,,,,,,,
"1935-Conway-Rd,-Apt-M2,-Orlando,-FL-32812","1935 Conway Rd, Apt M2, Orlando, FL 32812",1935 Conway Rd,Apt M2,Orlando,FL,32812,Orange,28.518987,-81.330576,Condo,1969.0,2.0,1.0,952.0,3700.0,05-23-30-5469-13-002,MAI KAI APARTMENTS CONDO CB 3/15 BLDG M UNIT 2,MAI KAI APTS CONDO,R-3B/AN,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 91666}, '2022': {'year': 2022, 'value': 94416}, '2023': {'year': 2023, 'value': 97248}}","{'2022': {'year': 2022, 'total': 578}, '2023': {'year': 2023, 'total': 594}}","{'names': ['CORCORAN ELLEN EST ERIN DENISI'], 'type': 'Organization', 'mailingAddress': {'id': '1935-Conway-Rd,-APT-M2,-Orlando,-FL-32812', 'formattedAddress': '1935 Conway Rd, APT M2, Orlando, FL 32812', 'addressLine1': '1935 Conway Rd', 'addressLine2': 'APT M2', 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"2426-Conway-Rd,-Apt-120,-Orlando,-FL-32812","2426 Conway Rd, Apt 120, Orlando, FL 32812",2426 Conway Rd,Apt 120,Orlando,FL,32812,Orange,28.516931,-81.331048,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-V7,-Orlando,-FL-32812","2100 Conway Rd, Apt V7, Orlando, FL 32812",2100 Conway Rd,Apt V7,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2412-Conway-Rd,-Apt-148,-Orlando,-FL-32812","2412 Conway Rd, Apt 148, Orlando, FL 32812",2412 Conway Rd,Apt 148,Orlando,FL,32812,Orange,28.515461,-81.331032,,,,,,,,,,,,,,,,
"2458-Conway-Rd,-Apt-79,-Orlando,-FL-32812","2458 Conway Rd, Apt 79, Orlando, FL 32812",2458 Conway Rd,Apt 79,Orlando,FL,32812,Orange,28.516911,-81.331049,,,,,,,,,,,,,,,,
"2322-Conway-Rd,-Apt-F,-Orlando,-FL-32812","2322 Conway Rd, Apt F, Orlando, FL 32812",2322 Conway Rd,Apt F,Orlando,FL,32812,Orange,28.517603,-81.332419,,,,,,,,,,,,,,,,
"2482-Conway-Rd,-Apt-40,-Orlando,-FL-32812","2482 Conway Rd, Apt 40, Orlando, FL 32812",2482 Conway Rd,Apt 40,Orlando,FL,32812,Orange,28.516899,-81.331049,,,,,,,,,,,,,,,,
"2442-Conway-Rd,-Apt-300,-Orlando,-FL-32812","2442 Conway Rd, Apt 300, Orlando, FL 32812",2442 Conway Rd,Apt 300,Orlando,FL,32812,Orange,28.516925,-81.331048,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-D2,-Orlando,-FL-32812","2100 Conway Rd, Apt D2, Orlando, FL 32812",2100 Conway Rd,Apt D2,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2426-Conway-Rd,-Apt-117,-Orlando,-FL-32812","2426 Conway Rd, Apt 117, Orlando, FL 32812",2426 Conway Rd,Apt 117,Orlando,FL,32812,Orange,28.516931,-81.331048,,,,,,,,,,,,,,,,
"2410-Conway-Rd,-Apt-149,-Orlando,-FL-32812","2410 Conway Rd, Apt 149, Orlando, FL 32812",2410 Conway Rd,Apt 149,Orlando,FL,32812,Orange,28.515465,-81.331032,,,,,,,,,,,,,,,,
"2318-Conway-Rd,-Apt-J,-Orlando,-FL-32812","2318 Conway Rd, Apt J, Orlando, FL 32812",2318 Conway Rd,Apt J,Orlando,FL,32812,Orange,28.517668,-81.331647,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-H7,-Orlando,-FL-32812","2100 Conway Rd, Apt H7, Orlando, FL 32812",2100 Conway Rd,Apt H7,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2428-Conway-Rd,-Apt-283,-Orlando,-FL-32812","2428 Conway Rd, Apt 283, Orlando, FL 32812",2428 Conway Rd,Apt 283,Orlando,FL,32812,Orange,28.51693,-81.331048,,,,,,,,,,,,,,,,
"2346-Conway-Rd,-Apt-F,-Orlando,-FL-32812","2346 Conway Rd, Apt F, Orlando, FL 32812",2346 Conway Rd,Apt F,Orlando,FL,32812,Orange,28.517209,-81.332804,,,,,,,,,,,,,,,,
"2442-Conway-Rd,-Apt-304,-Orlando,-FL-32812","2442 Conway Rd, Apt 304, Orlando, FL 32812",2442 Conway Rd,Apt 304,Orlando,FL,32812,Orange,28.516925,-81.331048,,,,,,,,,,,,,,,,
"1900-Conway-Rd,-Apt-116,-Orlando,-FL-32812","1900 Conway Rd, Apt 116, Orlando, FL 32812",1900 Conway Rd,Apt 116,Orlando,FL,32812,Orange,28.520144,-81.33215,,,,,,,,,,,,,,,,
"2544-Conway-Rd,-Apt-412,-Orlando,-FL-32812","2544 Conway Rd, Apt 412, Orlando, FL 32812",2544 Conway Rd,Apt 412,Orlando,FL,32812,Orange,28.514967,-81.332614,Condo,1990.0,1.0,1.0,690.0,865.0,05-23-30-1659-04-412,CONWAY FOREST 2 CONDOMINIUM 10497/3675 UNIT 412 BLDG 4,CONWAY FOREST 2 CONDO,R-3B/AN,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air'}","{'2021': {'year': 2021, 'value': 104133, 'land': 20827, 'improvements': 83306}, '2022': {'year': 2022, 'value': 106329, 'land': 21266, 'improvements': 85063}, '2023': {'year': 2023, 'value': 119426, 'land': 23885, 'improvements': 95541}}","{'2022': {'year': 2022, 'total': 1566}, '2023': {'year': 2023, 'total': 1728}}","{'names': ['CONWAY FOREST ACQUISITION LLC'], 'type': 'Organization', 'mailingAddress': {'id': '320-N-Main-St,-STE-200,-Ann-Arbor,-MI-48104', 'formattedAddress': '320 N Main St, STE 200, Ann Arbor, MI 48104', 'addressLine1': '320 N Main St', 'addressLine2': 'STE 200', 'city': 'Ann Arbor', 'state': 'MI', 'zipCode': '48104'}}",False,
"2428-Conway-Rd,-Apt-273,-Orlando,-FL-32812","2428 Conway Rd, Apt 273, Orlando, FL 32812",2428 Conway Rd,Apt 273,Orlando,FL,32812,Orange,28.51693,-81.331048,,,,,,,,,,,,,,,,
"1900-Conway-Rd,-Apt-107,-Orlando,-FL-32812","1900 Conway Rd, Apt 107, Orlando, FL 32812",1900 Conway Rd,Apt 107,Orlando,FL,32812,Orange,28.520144,-81.33215,,,,,,,,,,,,,,,,
"2416-Conway-Rd,-Apt-139,-Orlando,-FL-32812","2416 Conway Rd, Apt 139, Orlando, FL 32812",2416 Conway Rd,Apt 139,Orlando,FL,32812,Orange,28.516301,-81.331855,,,,,,,,,,,,,,,,
"2432-Conway-Rd,-Apt-109,-Orlando,-FL-32812","2432 Conway Rd, Apt 109, Orlando, FL 32812",2432 Conway Rd,Apt 109,Orlando,FL,32812,Orange,28.516929,-81.331048,,,,,,,,,,,,,,,,
"2438-Conway-Rd,-Apt-294,-Orlando,-FL-32812","2438 Conway Rd, Apt 294, Orlando, FL 32812",2438 Conway Rd,Apt 294,Orlando,FL,32812,Orange,28.516926,-81.331048,,,,,,,,,,,,,,,,
"1721-Watauga-Ave,-Apt-101,-Orlando,-FL-32812","1721 Watauga Ave, Apt 101, Orlando, FL 32812",1721 Watauga Ave,Apt 101,Orlando,FL,32812,Orange,28.522858,-81.335211,,,,,,,,,,,,,,,,
"1910-Conway-Rd,-Apt-245,-Orlando,-FL-32812","1910 Conway Rd, Apt 245, Orlando, FL 32812",1910 Conway Rd,Apt 245,Orlando,FL,32812,Orange,28.517058,-81.33105,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-J2,-Orlando,-FL-32812","2100 Conway Rd, Apt J2, Orlando, FL 32812",2100 Conway Rd,Apt J2,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"1713-Watauga-Ave,-Apt-201,-Orlando,-FL-32812","1713 Watauga Ave, Apt 201, Orlando, FL 32812",1713 Watauga Ave,Apt 201,Orlando,FL,32812,Orange,28.522932,-81.335212,,,,,,,,,,,,,,,,
"2478-Conway-Rd,-Apt-48,-Orlando,-FL-32812","2478 Conway Rd, Apt 48, Orlando, FL 32812",2478 Conway Rd,Apt 48,Orlando,FL,32812,Orange,28.5169,-81.331049,,,,,,,,,,,,,,,,
"2544-Conway-Rd,-Apt-413,-Orlando,-FL-32812","2544 Conway Rd, Apt 413, Orlando, FL 32812",2544 Conway Rd,Apt 413,Orlando,FL,32812,Orange,28.514967,-81.332614,Condo,1990.0,1.0,1.0,690.0,865.0,05-23-30-1659-04-413,CONWAY FOREST 2 CONDOMINIUM 10497/3675 UNIT 413 BLDG 4,CONWAY FOREST 2 CONDO,R-3B/AN,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air'}","{'2021': {'year': 2021, 'value': 104133, 'land': 20827, 'improvements': 83306}, '2022': {'year': 2022, 'value': 106329, 'land': 21266, 'improvements': 85063}, '2023': {'year': 2023, 'value': 119426, 'land': 23885, 'improvements': 95541}}","{'2022': {'year': 2022, 'total': 1566}, '2023': {'year': 2023, 'total': 1728}}","{'names': ['CONWAY FOREST ACQUISITION LLC'], 'type': 'Organization', 'mailingAddress': {'id': '320-N-Main-St,-STE-200,-Ann-Arbor,-MI-48104', 'formattedAddress': '320 N Main St, STE 200, Ann Arbor, MI 48104', 'addressLine1': '320 N Main St', 'addressLine2': 'STE 200', 'city': 'Ann Arbor', 'state': 'MI', 'zipCode': '48104'}}",False,
"2334-Conway-Rd,-Apt-I,-Orlando,-FL-32812","2334 Conway Rd, Apt I, Orlando, FL 32812",2334 Conway Rd,Apt I,Orlando,FL,32812,Orange,28.516267,-81.331041,,,,,,,,,,,,,,,,
"2434-Conway-Rd,-Apt-107,-Orlando,-FL-32812","2434 Conway Rd, Apt 107, Orlando, FL 32812",2434 Conway Rd,Apt 107,Orlando,FL,32812,Orange,28.516928,-81.331048,,,,,,,,,,,,,,,,
"1737-Watauga-Ave,-Apt-202,-Orlando,-FL-32812","1737 Watauga Ave, Apt 202, Orlando, FL 32812",1737 Watauga Ave,Apt 202,Orlando,FL,32812,Orange,28.522708,-81.335207,,,,,,,,,,,,,,,,
"2328-Conway-Rd,-Apt-E,-Orlando,-FL-32812","2328 Conway Rd, Apt E, Orlando, FL 32812",2328 Conway Rd,Apt E,Orlando,FL,32812,Orange,28.517675,-81.333466,,,,,,,,,,,,,,,,
"1900-Conway-Rd,-Apt-115,-Orlando,-FL-32812","1900 Conway Rd, Apt 115, Orlando, FL 32812",1900 Conway Rd,Apt 115,Orlando,FL,32812,Orange,28.520144,-81.33215,,,,,,,,,,,,,,,,
"2492-Conway-Rd,-Apt-228,-Orlando,-FL-32812","2492 Conway Rd, Apt 228, Orlando, FL 32812",2492 Conway Rd,Apt 228,Orlando,FL,32812,Orange,28.516895,-81.331049,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-P2,-Orlando,-FL-32812","2100 Conway Rd, Apt P2, Orlando, FL 32812",2100 Conway Rd,Apt P2,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
"2586-Conway-Rd,-Apt-1110,-Orlando,-FL-32812","2586 Conway Rd, Apt 1110, Orlando, FL 32812",2586 Conway Rd,Apt 1110,Orlando,FL,32812,Orange,28.514866,-81.334207,Condo,1990.0,1.0,1.0,690.0,866.0,05-23-30-1659-11-100,CONWAY FOREST 2 CONDOMINIUM 10497/3675 UNIT 1110 BLDG 11,CONWAY FOREST 2 CONDO,R-3B/AN,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air'}","{'2021': {'year': 2021, 'value': 104133, 'land': 20827, 'improvements': 83306}, '2022': {'year': 2022, 'value': 106329, 'land': 21266, 'improvements': 85063}}","{'2022': {'year': 2022, 'total': 1566}}","{'names': ['CONWAY FOREST ACQUISITION LLC'], 'mailingAddress': {'id': '320-N-Main-St,-STE-200,-Ann-Arbor,-MI-48104', 'addressLine1': '320 N Main St', 'addressLine2': 'STE 200', 'city': 'Ann Arbor', 'state': 'MI', 'zipCode': '48104'}}",False,
"2482-Conway-Rd,-Apt-38,-Orlando,-FL-32812","2482 Conway Rd, Apt 38, Orlando, FL 32812",2482 Conway Rd,Apt 38,Orlando,FL,32812,Orange,28.516899,-81.331049,,,,,,,,,,,,,,,,
"2100-Conway-Rd,-Apt-F4,-Orlando,-FL-32812","2100 Conway Rd, Apt F4, Orlando, FL 32812",2100 Conway Rd,Apt F4,Orlando,FL,32812,Orange,28.5183,-81.333081,,,,,,,,,,,,,,,,
