id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,yearBuilt,squareFootage,lotSize,assessorID,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"341-Ohio-St,-Winter-Park,-FL-32789","341 Ohio St, Winter Park, FL 32789",341 Ohio St,,Winter Park,FL,32789,Orange,28.595058,-81.375653,Single Family,2.0,1.0,1948.0,790.0,7472.0,12-22-29-4076-07-232,KAROLINA ON KILLARNEY M/105 S1/2 LOTS 23 & 24 BLK G,KAROLINA ON KILLARNEY,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 75578}, '2023': {'year': 2023, 'value': 80180}, '2024': {'year': 2024, 'value': 82585}}","{'2021': {'year': 2021, 'total': 758}, '2023': {'year': 2023, 'total': 840}, '2024': {'year': 2024, 'total': 909}}","{'names': ['George Paul Morris', 'Linda Diane Morris'], 'type': 'Individual', 'mailingAddress': {'id': '341-Ohio-St,-Winter-Park,-FL-32789', 'formattedAddress': '341 Ohio St, Winter Park, FL 32789', 'addressLine1': '341 Ohio St', 'addressLine2': None, 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32789'}}",True,
"1712-Miller-Ave,-Winter-Park,-FL-32789","1712 Miller Ave, Winter Park, FL 32789",1712 Miller Ave,,Winter Park,FL,32789,Orange,28.587664,-81.37218,,,,,,,,,,,,,,,,
"712-Nicolet-Ave,-Apt-20,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 20, Winter Park, FL 32789",712 Nicolet Ave,Apt 20,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"707-Nicolet-Ave,-Rear,-Winter-Park,-FL-32789","707 Nicolet Ave, Rear, Winter Park, FL 32789",707 Nicolet Ave,Rear,Winter Park,FL,32789,Orange,28.591638,-81.369905,,,,,,,,,,,,,,,,
"660-Jackson-Ave,-Ste-200,-Winter-Park,-FL-32789","660 Jackson Ave, Ste 200, Winter Park, FL 32789",660 Jackson Ave,Ste 200,Winter Park,FL,32789,Orange,28.592443,-81.370731,,,,,,,,,,,,,,,,
"807-S-Orlando-Ave-Ste-T,-Winter-Park,-FL-32789","807 S Orlando Ave Ste T, Winter Park, FL 32789",807 S Orlando Ave Ste T,,Winter Park,FL,32789,Orange,28.590263,-81.368531,,,,,,,,,,,,,,,,
"240-Killarney-Bay-Ct,-Winter-Park,-FL-32789","240 Killarney Bay Ct, Winter Park, FL 32789",240 Killarney Bay Ct,,Winter Park,FL,32789,Orange,28.600199,-81.367457,Single Family,,,1986.0,,,01-22-29-4180-06-040,,,,{'unitCount': 6},,,,,
"845-Orange-Ave,-Winter-Park,-FL-32789","845 Orange Ave, Winter Park, FL 32789",845 Orange Ave,,Winter Park,FL,32789,Orange,28.591033,-81.358946,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-504,-Winter-Park,-FL-32789","1099 Clay St, Apt 504, Winter Park, FL 32789",1099 Clay St,Apt 504,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"947-Orange-Ave-Ste-B,-Winter-Park,-FL-32789","947 Orange Ave Ste B, Winter Park, FL 32789",947 Orange Ave Ste B,,Winter Park,FL,32789,Orange,28.590163,-81.360156,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-1403,-Winter-Park,-FL-32789","1099 Clay St, Apt 1403, Winter Park, FL 32789",1099 Clay St,Apt 1403,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"1334-Dallas-Ave,-Winter-Park,-FL-32789","1334 Dallas Ave, Winter Park, FL 32789",1334 Dallas Ave,,Winter Park,FL,32789,Orange,28.593661,-81.367233,Single Family,3.0,1.0,1925.0,1518.0,7500.0,12-22-29-4172-03-130,KILLARNEY ESTATES RESURVEY L/9 LOT 13 BLK 3,KILLARNEY ESTS RESURVEY,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 117685}, '2022': {'year': 2022, 'value': 121216}, '2023': {'year': 2023, 'value': 124852}, '2024': {'year': 2024, 'value': 128598}}","{'2021': {'year': 2021, 'total': 1236}, '2022': {'year': 2022, 'total': 1262}, '2023': {'year': 2023, 'total': 1520}, '2024': {'year': 2024, 'total': 1616}}","{'names': ['Mary Ann Black', 'Emily Grace Mound'], 'type': 'Individual', 'mailingAddress': {'id': '1334-Dallas-Ave,-Winter-Park,-FL-32789', 'formattedAddress': '1334 Dallas Ave, Winter Park, FL 32789', 'addressLine1': '1334 Dallas Ave', 'addressLine2': None, 'city': 'Winter Park', 'state': 'FL', 'zipCode': '32789'}}",True,
"290-N-Orlando,-Winter-Park,-FL-32789","290 N Orlando, Winter Park, FL 32789",290 N Orlando,,Winter Park,FL,32789,Orange,28.599866,-81.36452,,,,,,,,,,,,,,,,
"809-S-Orlando-Ave-Ste-C,-Winter-Park,-FL-32789","809 S Orlando Ave Ste C, Winter Park, FL 32789",809 S Orlando Ave Ste C,,Winter Park,FL,32789,Orange,28.590769,-81.367489,,,,,,,,,,,,,,,,
"1560-Orange-Ave,-Ste-150,-Winter-Park,-FL-32789","1560 Orange Ave, Ste 150, Winter Park, FL 32789",1560 Orange Ave,Ste 150,Winter Park,FL,32789,Orange,28.585131,-81.36509,,,,,,,,,,,,,,,,
"160-Killarney-Bay-Ct,-Winter-Park,-FL-32789","160 Killarney Bay Ct, Winter Park, FL 32789",160 Killarney Bay Ct,,Winter Park,FL,32789,Orange,28.600199,-81.367457,Single Family,,,1986.0,,,01-22-29-4180-05-060,,,,{'unitCount': 12},,,,,
"2129-W-Fairbanks-Ave,-Winter-Park,-FL-32789","2129 W Fairbanks Ave, Winter Park, FL 32789",2129 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.593299,-81.378657,,,,,,,,,,,,,,,,
"803-S-Orlando-Ave-Ste-G,-Winter-Park,-FL-32789","803 S Orlando Ave Ste G, Winter Park, FL 32789",803 S Orlando Ave Ste G,,Winter Park,FL,32789,Orange,28.590657,-81.365009,,,,,,,,,,,,,,,,
"941-W-Morse-Blvd,-Ste-190,-Winter-Park,-FL-32789","941 W Morse Blvd, Ste 190, Winter Park, FL 32789",941 W Morse Blvd,Ste 190,Winter Park,FL,32789,Orange,28.598432,-81.361814,,,,,,,,,,,,,,,,
"1850-W-Fairbanks-Ave,-Ste-2,-Winter-Park,-FL-32789","1850 W Fairbanks Ave, Ste 2, Winter Park, FL 32789",1850 W Fairbanks Ave,Ste 2,Winter Park,FL,32789,Orange,28.592939,-81.374443,,,,,,,,,,,,,,,,
"1986-W-Fairbanks-Ave,-Winter-Park,-FL-32789","1986 W Fairbanks Ave, Winter Park, FL 32789",1986 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.59296,-81.376335,,,,,,,,,,,,,,,,
"871-Orange-Ave,-Winter-Park,-FL-32789","871 Orange Ave, Winter Park, FL 32789",871 Orange Ave,,Winter Park,FL,32789,Orange,28.590931,-81.359077,,,,,,,,,,,,,,,,
"976-S-Orlando-Ave,-Winter-Park,-FL-32789","976 S Orlando Ave, Winter Park, FL 32789",976 S Orlando Ave,,Winter Park,FL,32789,Orange,28.588666,-81.364976,,,,,,,,,,,,,,,,
"1744-Indiana-Ave,-Winter-Park,-FL-32789","1744 Indiana Ave, Winter Park, FL 32789",1744 Indiana Ave,,Winter Park,FL,32789,Orange,28.586502,-81.372382,Condo,3.0,2.5,2003.0,1646.0,,122229871200030,TOWNHOMES AT TUSCANY CONDO 7053/4493 UNIT 3,TOWNHOMES/TUSCANY CONDO,R-2,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Concrete Tile', 'unitCount': 1}","{'2018': {'year': 2018, 'value': 184512}}","{'2018': {'year': 2018, 'total': 2638}}","{'names': [''], 'mailingAddress': {'id': '5765-Craindale-Dr,-Orlando,-FL-32819', 'addressLine1': '5765 Craindale Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32819'}}",True,
"865-Orange-Ave,-Winter-Park,-FL-32789","865 Orange Ave, Winter Park, FL 32789",865 Orange Ave,,Winter Park,FL,32789,Orange,28.590957,-81.359053,,,,,,,,,,,,,,,,
"1775-Minnesota-Ave,-Winter-Park,-FL-32789","1775 Minnesota Ave, Winter Park, FL 32789",1775 Minnesota Ave,,Winter Park,FL,32789,Orange,28.589489,-81.372993,,,,,,,,,,,,,,,,
"720-Killarney-Bay-Ct,-Winter-Park,-FL-32789","720 Killarney Bay Ct, Winter Park, FL 32789",720 Killarney Bay Ct,,Winter Park,FL,32789,Orange,28.600199,-81.367457,Single Family,,,1986.0,1140.0,,01-22-29-4180-07-060,KILLARNEY BAY CONDO 3753/2342 UNIT 6 BLDG 7,KILLARNEY BAY CONDO,R-3,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Clay Tile', 'unitCount': 12}","{'2018': {'year': 2018, 'value': 202767, 'land': 40553, 'improvements': 162214}}","{'2018': {'year': 2018, 'total': 2711}}","{'names': ['NICHOLAS J PARROS', 'TIMOTHY PARROS'], 'mailingAddress': {'id': '7858-River-Run-Dr,-Brighton,-MI-48116', 'addressLine1': '7858 River Run Dr', 'addressLine2': None, 'city': 'Brighton', 'state': 'MI', 'zipCode': '48116'}}",False,
"712-Nicolet-Ave,-Apt-81,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 81, Winter Park, FL 32789",712 Nicolet Ave,Apt 81,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"712-Nicolet-Ave,-Apt-5,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 5, Winter Park, FL 32789",712 Nicolet Ave,Apt 5,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-1309,-Winter-Park,-FL-32789","1099 Clay St, Apt 1309, Winter Park, FL 32789",1099 Clay St,Apt 1309,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"777-S-Denning-Dr,-Winter-Park,-FL-32789","777 S Denning Dr, Winter Park, FL 32789",777 S Denning Dr,,Winter Park,FL,32789,Orange,28.591092,-81.361152,Condo,3.0,2.0,2004.0,1762.0,,122229021500020,ARBORS ON ARAGON A CONDOMINIUM 7823/1059UNIT B,ARBORS/ARAGON,R-2,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'floorCount': 2, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'unitCount': 1}",,,{'names': ['']},False,
"1990-W-Fairbanks-Ave,-Winter-Park,-FL-32789","1990 W Fairbanks Ave, Winter Park, FL 32789",1990 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.592957,-81.376378,,,,,,,,,,,,,,,,
"1299-W-Fairbanks-Ave-Ste-C,-Winter-Park,-FL-32789","1299 W Fairbanks Ave Ste C, Winter Park, FL 32789",1299 W Fairbanks Ave Ste C,,Winter Park,FL,32789,Orange,28.593362,-81.366654,,,,,,,,,,,,,,,,
"1880-1-2-Karolina-Ave,-Winter-Park,-FL-32789","1880 1/2 Karolina Ave, Winter Park, FL 32789",1880 1/2 Karolina Ave,,Winter Park,FL,32789,Orange,28.59376,-81.374595,,,,,,,,,,,,,,,,
"1131-Symonds-Ave,-Winter-Park,-FL-32789","1131 Symonds Ave, Winter Park, FL 32789",1131 Symonds Ave,,Winter Park,FL,32789,Orange,28.599227,-81.364356,,,,,,,,,,,,,,,,
"1516-Michigan-Ave,-Winter-Park,-FL-32789","1516 Michigan Ave, Winter Park, FL 32789",1516 Michigan Ave,,Winter Park,FL,32789,Orange,28.588413,-81.369713,,,,,,,,,,,,,,,,
"2020-W-Fairbanks-Ave,-Ste-210,-Winter-Park,-FL-32789","2020 W Fairbanks Ave, Ste 210, Winter Park, FL 32789",2020 W Fairbanks Ave,Ste 210,Winter Park,FL,32789,Orange,28.593166,-81.376733,,,,,,,,,,,,,,,,
"735-Formosa-Ave,-Winter-Park,-FL-32789","735 Formosa Ave, Winter Park, FL 32789",735 Formosa Ave,,Winter Park,FL,32789,Orange,28.59066,-81.377381,,,,,,,,,,,,,,,,
"1065-W-Morse-Blvd,-Ste-102,-Winter-Park,-FL-32789","1065 W Morse Blvd, Ste 102, Winter Park, FL 32789",1065 W Morse Blvd,Ste 102,Winter Park,FL,32789,Orange,28.597784,-81.363394,,,,,,,,,,,,,,,,
"370-Blue-Heron-Dr,-Winter-Park,-FL-32789","370 Blue Heron Dr, Winter Park, FL 32789",370 Blue Heron Dr,,Winter Park,FL,32789,Orange,28.593462,-81.371447,,,,,,,,,,,,,,,,
"712-Nicolet-Ave,-Apt-22,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 22, Winter Park, FL 32789",712 Nicolet Ave,Apt 22,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"1850-W-Fairbanks-Ave,-Ste-4,-Winter-Park,-FL-32789","1850 W Fairbanks Ave, Ste 4, Winter Park, FL 32789",1850 W Fairbanks Ave,Ste 4,Winter Park,FL,32789,Orange,28.592939,-81.374443,,,,,,,,,,,,,,,,
"768-Harold-Ave-Ste-A,-Winter-Park,-FL-32789","768 Harold Ave Ste A, Winter Park, FL 32789",768 Harold Ave Ste A,,Winter Park,FL,32789,Orange,28.590638,-81.371441,,,,,,,,,,,,,,,,
"1340-Orange-Ave,-Winter-Park,-FL-32789","1340 Orange Ave, Winter Park, FL 32789",1340 Orange Ave,,Winter Park,FL,32789,Orange,28.586699,-81.363422,,,,,,,,,,,,,,,,
"325-S-Orlando-Ave,-Ste-1-11,-Winter-Park,-FL-32789","325 S Orlando Ave, Ste 1-11, Winter Park, FL 32789",325 S Orlando Ave,Ste 1-11,Winter Park,FL,32789,Orange,28.595685,-81.365109,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-308,-Winter-Park,-FL-32789","1099 Clay St, Apt 308, Winter Park, FL 32789",1099 Clay St,Apt 308,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"540-Killarney-Bay-Ct,-Winter-Park,-FL-32789","540 Killarney Bay Ct, Winter Park, FL 32789",540 Killarney Bay Ct,,Winter Park,FL,32789,Orange,28.600199,-81.367457,Single Family,,,1986.0,,,01-22-29-4180-02-040,,,,{'unitCount': 11},,,,,
"807-Orange-Ave,-Winter-Park,-FL-32789","807 Orange Ave, Winter Park, FL 32789",807 Orange Ave,,Winter Park,FL,32789,Orange,28.591263,-81.358707,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-712,-Winter-Park,-FL-32789","1099 Clay St, Apt 712, Winter Park, FL 32789",1099 Clay St,Apt 712,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"1101-N-Kentucky-Ave,-Ste-200,-Winter-Park,-FL-32789","1101 N Kentucky Ave, Ste 200, Winter Park, FL 32789",1101 N Kentucky Ave,Ste 200,Winter Park,FL,32789,Orange,28.592062,-81.363145,,,,,,,,,,,,,,,,
"1850-W-Fairbanks-Ave,-Ste-1,-Winter-Park,-FL-32789","1850 W Fairbanks Ave, Ste 1, Winter Park, FL 32789",1850 W Fairbanks Ave,Ste 1,Winter Park,FL,32789,Orange,28.592939,-81.374443,,,,,,,,,,,,,,,,
"2020-W-Fairbanks-Ave,-Ste-201,-Winter-Park,-FL-32789","2020 W Fairbanks Ave, Ste 201, Winter Park, FL 32789",2020 W Fairbanks Ave,Ste 201,Winter Park,FL,32789,Orange,28.593166,-81.376733,,,,,,,,,,,,,,,,
"712-Nicolet-Ave,-Apt-63,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 63, Winter Park, FL 32789",712 Nicolet Ave,Apt 63,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"1350-Orange-Ave,-Ste-100,-Winter-Park,-FL-32789","1350 Orange Ave, Ste 100, Winter Park, FL 32789",1350 Orange Ave,Ste 100,Winter Park,FL,32789,Orange,28.586199,-81.363805,,,,,,,,,,,,,,,,
"750-S-Orlando-Ave,-Ste-200,-Winter-Park,-FL-32789","750 S Orlando Ave, Ste 200, Winter Park, FL 32789",750 S Orlando Ave,Ste 200,Winter Park,FL,32789,Orange,28.591359,-81.364088,,,,,,,,,,,,,,,,
"725-Formosa-Ave-Unit-A,-Winter-Park,-FL-32789","725 Formosa Ave Unit A, Winter Park, FL 32789",725 Formosa Ave Unit A,,Winter Park,FL,32789,Orange,28.591696,-81.377687,,,,,,,,,,,,,,,,
"712-Nicolet-Ave,-Apt-23,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 23, Winter Park, FL 32789",712 Nicolet Ave,Apt 23,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"712-Nicolet-Ave,-Apt-40,-Winter-Park,-FL-32789","712 Nicolet Ave, Apt 40, Winter Park, FL 32789",712 Nicolet Ave,Apt 40,Winter Park,FL,32789,Orange,28.591558,-81.369645,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-306,-Winter-Park,-FL-32789","1099 Clay St, Apt 306, Winter Park, FL 32789",1099 Clay St,Apt 306,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"1836-Jewell-Ave,-Winter-Park,-FL-32789","1836 Jewell Ave, Winter Park, FL 32789",1836 Jewell Ave,,Winter Park,FL,32789,Orange,28.585067,-81.373454,,,,,,,,,,,,,,,,
"1133-W-Morse-Blvd,-Ste-201,-Winter-Park,-FL-32789","1133 W Morse Blvd, Ste 201, Winter Park, FL 32789",1133 W Morse Blvd,Ste 201,Winter Park,FL,32789,Orange,28.597797,-81.364294,,,,,,,,,,,,,,,,
"1350-Orange-Ave,-Ste-201,-Winter-Park,-FL-32789","1350 Orange Ave, Ste 201, Winter Park, FL 32789",1350 Orange Ave,Ste 201,Winter Park,FL,32789,Orange,28.586199,-81.363805,,,,,,,,,,,,,,,,
"325-S-Orlando-Ave,-Ste-1-9,-Winter-Park,-FL-32789","325 S Orlando Ave, Ste 1-9, Winter Park, FL 32789",325 S Orlando Ave,Ste 1-9,Winter Park,FL,32789,Orange,28.595685,-81.365109,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-601,-Winter-Park,-FL-32789","1099 Clay St, Apt 601, Winter Park, FL 32789",1099 Clay St,Apt 601,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"1235-Minnesota-Ave,-Winter-Park,-FL-32789","1235 Minnesota Ave, Winter Park, FL 32789",1235 Minnesota Ave,,Winter Park,FL,32789,Orange,28.58967,-81.366594,,,,,,,,,,,,,,,,
"2013-Oglesby-Ave,-Apt-2,-Winter-Park,-FL-32789","2013 Oglesby Ave, Apt 2, Winter Park, FL 32789",2013 Oglesby Ave,Apt 2,Winter Park,FL,32789,Orange,28.591567,-81.37715,,,,,,,,,,,,,,,,
"1331-Palmetto-Ave,-Ste-200,-Winter-Park,-FL-32789","1331 Palmetto Ave, Ste 200, Winter Park, FL 32789",1331 Palmetto Ave,Ste 200,Winter Park,FL,32789,Orange,28.586608,-81.362849,,,,,,,,,,,,,,,,
"1030-Illinois-Ave,-Winter-Park,-FL-32789","1030 Illinois Ave, Winter Park, FL 32789",1030 Illinois Ave,,Winter Park,FL,32789,Orange,28.588401,-81.371141,,,,,,,,,,,,,,,,
"1260-Palmetto-Ave-Ste-B,-Winter-Park,-FL-32789","1260 Palmetto Ave Ste B, Winter Park, FL 32789",1260 Palmetto Ave Ste B,,Winter Park,FL,32789,Orange,28.586639,-81.362143,,,,,,,,,,,,,,,,
"527-Starling-Rd,-Winter-Park,-FL-32789","527 Starling Rd, Winter Park, FL 32789",527 Starling Rd,,Winter Park,FL,32789,Orange,28.593659,-81.372752,,,,,,,,,,,,,,,,
"803-S-Orlando-Ave-Ste-F,-Winter-Park,-FL-32789","803 S Orlando Ave Ste F, Winter Park, FL 32789",803 S Orlando Ave Ste F,,Winter Park,FL,32789,Orange,28.590657,-81.365009,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-207,-Winter-Park,-FL-32789","1099 Clay St, Apt 207, Winter Park, FL 32789",1099 Clay St,Apt 207,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"1131-Minnesota-Ave-Apt-B,-Winter-Park,-FL-32789","1131 Minnesota Ave Apt B, Winter Park, FL 32789",1131 Minnesota Ave Apt B,,Winter Park,FL,32789,Orange,28.589701,-81.363959,,,,,,,,,,,,,,,,
"1507-Michigan-Ave-Apt-B,-Winter-Park,-FL-32789","1507 Michigan Ave Apt B, Winter Park, FL 32789",1507 Michigan Ave Apt B,,Winter Park,FL,32789,Orange,28.588569,-81.369776,,,,,,,,,,,,,,,,
"250-N-Orlando-Ave,-Winter-Park,-FL-32789","250 N Orlando Ave, Winter Park, FL 32789",250 N Orlando Ave,,Winter Park,FL,32789,Orange,28.599398,-81.364984,,,,,,,,,,,,,,,,
"886-Jackson-Ave-Ste-L,-Winter-Park,-FL-32789","886 Jackson Ave Ste L, Winter Park, FL 32789",886 Jackson Ave Ste L,,Winter Park,FL,32789,Orange,28.589566,-81.37068,,,,,,,,,,,,,,,,
"1350-Orange-Ave,-Ste-241,-Winter-Park,-FL-32789","1350 Orange Ave, Ste 241, Winter Park, FL 32789",1350 Orange Ave,Ste 241,Winter Park,FL,32789,Orange,28.586199,-81.363805,,,,,,,,,,,,,,,,
"1400-W-Fairbanks-Ave,-Ste-102,-Winter-Park,-FL-32789","1400 W Fairbanks Ave, Ste 102, Winter Park, FL 32789",1400 W Fairbanks Ave,Ste 102,Winter Park,FL,32789,Orange,28.592963,-81.36791,,,,,,,,,,,,,,,,
"227-S-Orlando-Ave,-Ste-B2,-Winter-Park,-FL-32789","227 S Orlando Ave, Ste B2, Winter Park, FL 32789",227 S Orlando Ave,Ste B2,Winter Park,FL,32789,Orange,28.596292,-81.365309,,,,,,,,,,,,,,,,
"960-S-Orlando-Ave,-Winter-Park,-FL-32789","960 S Orlando Ave, Winter Park, FL 32789",960 S Orlando Ave,,Winter Park,FL,32789,Orange,28.588805,-81.364793,,,,,,,,,,,,,,,,
"1239-Minnesota-Ave,-Winter-Park,-FL-32789","1239 Minnesota Ave, Winter Park, FL 32789",1239 Minnesota Ave,,Winter Park,FL,32789,Orange,28.589692,-81.366234,,,,,,,,,,,,,,,,
"1400-W-Fairbanks-Ave,-Ste-203,-Winter-Park,-FL-32789","1400 W Fairbanks Ave, Ste 203, Winter Park, FL 32789",1400 W Fairbanks Ave,Ste 203,Winter Park,FL,32789,Orange,28.592963,-81.36791,,,,,,,,,,,,,,,,
"1031-W-Morse-Blvd,-Ste-230,-Winter-Park,-FL-32789","1031 W Morse Blvd, Ste 230, Winter Park, FL 32789",1031 W Morse Blvd,Ste 230,Winter Park,FL,32789,Orange,28.598398,-81.362861,,,,,,,,,,,,,,,,
"1085-W-Morse-Blvd,-Ste-200,-Winter-Park,-FL-32789","1085 W Morse Blvd, Ste 200, Winter Park, FL 32789",1085 W Morse Blvd,Ste 200,Winter Park,FL,32789,Orange,28.598853,-81.363909,,,,,,,,,,,,,,,,
"1760-Michigan-Ave,-Winter-Park,-FL-32789","1760 Michigan Ave, Winter Park, FL 32789",1760 Michigan Ave,,Winter Park,FL,32789,Orange,28.588585,-81.372743,,,,,,,,,,,,,,,,
"400-S-Orlando-Ave,-Ste-106,-Winter-Park,-FL-32789","400 S Orlando Ave, Ste 106, Winter Park, FL 32789",400 S Orlando Ave,Ste 106,Winter Park,FL,32789,Orange,28.595238,-81.364834,,,,,,,,,,,,,,,,
"530-Ohio-St,-Winter-Park,-FL-32789","530 Ohio St, Winter Park, FL 32789",530 Ohio St,,Winter Park,FL,32789,Orange,28.593415,-81.375233,,,,,,,,,,,,,,,,
"955-W-Fairbanks-Ave,-Winter-Park,-FL-32789","955 W Fairbanks Ave, Winter Park, FL 32789",955 W Fairbanks Ave,,Winter Park,FL,32789,Orange,28.593214,-81.361758,,,,,,,,,,,,,,,,
"1605-Indiana-Ave,-Winter-Park,-FL-32789","1605 Indiana Ave, Winter Park, FL 32789",1605 Indiana Ave,,Winter Park,FL,32789,Orange,28.586889,-81.371639,,,,,,,,,,,,,,,,
"1298-Minnesota-Ave-Ste-B,-Winter-Park,-FL-32789","1298 Minnesota Ave Ste B, Winter Park, FL 32789",1298 Minnesota Ave Ste B,,Winter Park,FL,32789,Orange,28.589334,-81.366979,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-312,-Winter-Park,-FL-32789","1099 Clay St, Apt 312, Winter Park, FL 32789",1099 Clay St,Apt 312,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"708-Formosa-Ave-Apt-B,-Winter-Park,-FL-32789","708 Formosa Ave Apt B, Winter Park, FL 32789",708 Formosa Ave Apt B,,Winter Park,FL,32789,Orange,28.591761,-81.377382,,,,,,,,,,,,,,,,
"1505-Michigan-Ave-Apt-B,-Winter-Park,-FL-32789","1505 Michigan Ave Apt B, Winter Park, FL 32789",1505 Michigan Ave Apt B,,Winter Park,FL,32789,Orange,28.588845,-81.369658,,,,,,,,,,,,,,,,
"1880-Kentucky-Ave,-Ste-2,-Winter-Park,-FL-32789","1880 Kentucky Ave, Ste 2, Winter Park, FL 32789",1880 Kentucky Ave,Ste 2,Winter Park,FL,32789,Orange,28.591962,-81.374513,,,,,,,,,,,,,,,,
"660-Clay-St,-Ste-A,-Winter-Park,-FL-32789","660 Clay St, Ste A, Winter Park, FL 32789",660 Clay St,Ste A,Winter Park,FL,32789,Orange,28.592158,-81.373043,,,,,,,,,,,,,,,,
"811-Orange-Ave,-Winter-Park,-FL-32789","811 Orange Ave, Winter Park, FL 32789",811 Orange Ave,,Winter Park,FL,32789,Orange,28.591243,-81.358726,,,,,,,,,,,,,,,,
"1099-Clay-St,-Apt-1107,-Winter-Park,-FL-32789","1099 Clay St, Apt 1107, Winter Park, FL 32789",1099 Clay St,Apt 1107,Winter Park,FL,32789,Orange,28.589011,-81.374089,,,,,,,,,,,,,,,,
"2020-W-Fairbanks-Ave,-Ste-100,-Winter-Park,-FL-32789","2020 W Fairbanks Ave, Ste 100, Winter Park, FL 32789",2020 W Fairbanks Ave,Ste 100,Winter Park,FL,32789,Orange,28.593166,-81.376733,,,,,,,,,,,,,,,,
"1110-N-Kentucky-Ave,-Winter-Park,-FL-32789","1110 N Kentucky Ave, Winter Park, FL 32789",1110 N Kentucky Ave,,Winter Park,FL,32789,Orange,28.591888,-81.363558,,,,,,,,,,,,,,,,
"803-S-Orlando-Ave-Ste-H,-Winter-Park,-FL-32789","803 S Orlando Ave Ste H, Winter Park, FL 32789",803 S Orlando Ave Ste H,,Winter Park,FL,32789,Orange,28.590657,-81.365009,,,,,,,,,,,,,,,,
